agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reinforce_size_beta4.0,v5,20072,0,a,1,-1,DONE,DONE,186,31.6
v5_reinforce_size_beta4.0,v5,20070,0,b,-1,1,DONE,DONE,153,28.8
v5_reinforce_size_beta4.0,v5,20074,0,b,-1,1,DONE,DONE,190,24.4
v5_reinforce_size_beta4.0,v5,20075,1,a,1,-1,DONE,DONE,164,28.3
v5_reinforce_size_beta4.0,v5,20073,1,a,1,-1,DONE,DONE,140,25.1
v5_reinforce_size_beta4.0,v5,20076,0,b,-1,1,DONE,DONE,174,16.4
v5_reinforce_size_beta4.0,v5,20080,0,b,-1,1,DONE,DONE,112,13.6
v5_reinforce_size_beta4.0,v5,20069,1,b,-1,1,DONE,DONE,499,69.0
v5_reinforce_size_beta4.0,v5,20077,1,a,1,-1,DONE,DONE,148,26.1
v5_reinforce_size_beta4.0,v5,20078,0,b,-1,1,DONE,DONE,179,25.5
v5_reinforce_size_beta4.0,v5,20079,1,b,-1,1,DONE,DONE,239,32.8
v5_reinforce_size_beta4.0,v5,20082,0,a,1,-1,DONE,DONE,215,21.1
v5_reinforce_size_beta4.0,v5,20081,1,a,1,-1,DONE,DONE,144,27.2
v5_reinforce_size_beta4.0,v5,20086,0,b,-1,1,DONE,DONE,151,13.8
v5_reinforce_size_beta4.0,v5,20085,1,a,1,-1,DONE,DONE,136,24.2
v5_reinforce_size_beta4.0,v5,20083,1,b,-1,1,DONE,DONE,162,28.7
v5_reinforce_size_beta4.0,v5,20084,0,a,1,-1,DONE,DONE,159,26.1
v5_reinforce_size_beta4.0,v5,20089,1,a,1,-1,DONE,DONE,124,11.8
v5_reinforce_size_beta4.0,v5,20088,0,b,-1,1,DONE,DONE,131,19.4
v5_reinforce_size_beta4.0,v5,20087,1,b,-1,1,DONE,DONE,282,31.0
v5_reinforce_size_beta4.0,v5,20090,0,b,-1,1,DONE,DONE,173,19.6
v5_reinforce_size_beta4.0,v5,20092,0,a,1,-1,DONE,DONE,143,23.5
v5_reinforce_size_beta4.0,v5,20094,0,b,-1,1,DONE,DONE,208,19.3
v5_reinforce_size_beta4.0,v5,20093,1,b,-1,1,DONE,DONE,175,11.4
v5_reinforce_size_beta4.0,v5,20091,1,b,-1,1,DONE,DONE,207,28.7
v5_reinforce_size_beta4.0,v5,20095,1,a,1,-1,DONE,DONE,112,13.6
v5_reinforce_size_beta4.0,v5,20098,0,a,1,-1,DONE,DONE,166,13.6
v5_reinforce_size_beta4.0,v5,20096,0,b,-1,1,DONE,DONE,160,14.0
v5_reinforce_size_beta4.0,v5,20097,1,b,-1,1,DONE,DONE,133,18.9
v5_reinforce_size_beta4.0,v5,20099,1,a,1,-1,DONE,DONE,163,18.7
v5_reinforce_size_beta4.0,v5,20100,0,a,1,-1,DONE,DONE,144,19.8
v5_reinforce_size_beta4.0,v5,20102,0,a,1,-1,DONE,DONE,138,12.2
v5_reinforce_size_beta4.0,v5,20106,0,b,-1,1,DONE,DONE,108,10.7
v5_reinforce_size_beta4.0,v5,20104,0,b,-1,1,DONE,DONE,169,19.0
v5_reinforce_size_beta4.0,v5,20105,1,a,1,-1,DONE,DONE,171,24.3
v5_reinforce_size_beta4.0,v5,20101,1,a,1,-1,DONE,DONE,243,34.7
v5_reinforce_size_beta4.0,v5,20103,1,b,-1,1,DONE,DONE,250,30.0
v5_reinforce_size_beta4.0,v5,20108,0,a,1,-1,DONE,DONE,149,16.4
v5_reinforce_size_beta4.0,v5,20110,0,b,-1,1,DONE,DONE,175,21.7
v5_reinforce_size_beta4.0,v5,20111,1,a,1,-1,DONE,DONE,132,22.3
v5_reinforce_size_beta4.0,v5,20112,0,b,-1,1,DONE,DONE,140,25.7
v5_reinforce_size_beta4.0,v5,20113,1,b,-1,1,DONE,DONE,117,13.8
v5_reinforce_size_beta4.0,v5,20109,1,b,-1,1,DONE,DONE,162,26.3
v5_reinforce_size_beta4.0,v5,20116,0,a,1,-1,DONE,DONE,117,15.7
v5_reinforce_size_beta4.0,v5,20117,1,b,-1,1,DONE,DONE,151,14.3
v5_reinforce_size_beta4.0,v5,20115,1,a,1,-1,DONE,DONE,137,22.5
v5_reinforce_size_beta4.0,v5,20114,0,b,-1,1,DONE,DONE,143,19.8
v5_reinforce_size_beta4.0,v5,20107,1,b,-1,1,DONE,DONE,499,77.6
v5_reinforce_size_beta4.0,v5,20118,0,b,-1,1,DONE,DONE,219,27.6
v5_reinforce_size_beta4.0,v5,20119,1,a,1,-1,DONE,DONE,278,22.8
