agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_defense_size_beta3.0,v5,20005,1,b,-1,1,DONE,DONE,104,8.6
v5_defense_size_beta3.0,v5,20000,0,b,-1,1,DONE,DONE,109,16.2
v5_defense_size_beta3.0,v5,20003,1,b,-1,1,DONE,DONE,175,13.8
v5_defense_size_beta3.0,v5,20001,1,b,-1,1,DONE,DONE,123,19.2
v5_defense_size_beta3.0,v5,20002,0,b,-1,1,DONE,DONE,119,18.5
v5_defense_size_beta3.0,v5,20004,0,b,-1,1,DONE,DONE,142,18.4
v5_defense_size_beta3.0,v5,20006,0,b,-1,1,DONE,DONE,114,13.1
v5_defense_size_beta3.0,v5,20007,1,b,-1,1,DONE,DONE,129,16.5
v5_defense_size_beta3.0,v5,20011,1,a,1,-1,DONE,DONE,150,15.7
v5_defense_size_beta3.0,v5,20009,1,b,-1,1,DONE,DONE,119,18.7
v5_defense_size_beta3.0,v5,20013,1,b,-1,1,DONE,DONE,153,12.5
v5_defense_size_beta3.0,v5,20012,0,b,-1,1,DONE,DONE,147,24.9
v5_defense_size_beta3.0,v5,20008,0,b,-1,1,DONE,DONE,246,33.9
v5_defense_size_beta3.0,v5,20014,0,b,-1,1,DONE,DONE,146,13.2
v5_defense_size_beta3.0,v5,20010,0,b,-1,1,DONE,DONE,199,31.9
v5_defense_size_beta3.0,v5,20015,1,b,-1,1,DONE,DONE,82,15.5
v5_defense_size_beta3.0,v5,20016,0,b,-1,1,DONE,DONE,165,15.8
v5_defense_size_beta3.0,v5,20019,1,b,-1,1,DONE,DONE,170,15.4
v5_defense_size_beta3.0,v5,20017,1,b,-1,1,DONE,DONE,100,17.6
v5_defense_size_beta3.0,v5,20018,0,b,-1,1,DONE,DONE,135,21.4
v5_defense_size_beta3.0,v5,20021,1,b,-1,1,DONE,DONE,122,18.3
v5_defense_size_beta3.0,v5,20020,0,b,-1,1,DONE,DONE,152,25.6
v5_defense_size_beta3.0,v5,20025,1,b,-1,1,DONE,DONE,124,12.0
v5_defense_size_beta3.0,v5,20027,1,b,-1,1,DONE,DONE,101,11.4
v5_defense_size_beta3.0,v5,20026,0,b,-1,1,DONE,DONE,103,10.0
v5_defense_size_beta3.0,v5,20022,0,b,-1,1,DONE,DONE,152,25.2
v5_defense_size_beta3.0,v5,20023,1,b,-1,1,DONE,DONE,153,23.5
v5_defense_size_beta3.0,v5,20024,0,b,-1,1,DONE,DONE,155,22.8
v5_defense_size_beta3.0,v5,20030,0,b,-1,1,DONE,DONE,135,12.0
v5_defense_size_beta3.0,v5,20032,0,b,-1,1,DONE,DONE,114,10.4
v5_defense_size_beta3.0,v5,20031,1,b,-1,1,DONE,DONE,108,18.2
v5_defense_size_beta3.0,v5,20029,1,b,-1,1,DONE,DONE,108,16.8
