agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_value_rerank_eps2.0,v5,20001,1,b,-1,1,DONE,DONE,127,21.9
v5_value_rerank_eps2.0,v5,20004,0,a,1,-1,DONE,DONE,261,31.8
v5_value_rerank_eps2.0,v5,20002,0,a,1,-1,DONE,DONE,202,34.5
v5_value_rerank_eps2.0,v5,20005,1,a,1,-1,DONE,DONE,263,44.6
v5_value_rerank_eps2.0,v5,20006,0,a,1,-1,DONE,DONE,149,26.9
v5_value_rerank_eps2.0,v5,20003,1,tie,1,1,DONE,DONE,499,57.4
v5_value_rerank_eps2.0,v5,20007,1,b,-1,1,DONE,DONE,199,37.5
v5_value_rerank_eps2.0,v5,20008,0,a,1,-1,DONE,DONE,319,40.5
v5_value_rerank_eps2.0,v5,20000,0,tie,1,1,DONE,DONE,499,75.7
v5_value_rerank_eps2.0,v5,20010,0,b,-1,1,DONE,DONE,154,27.1
v5_value_rerank_eps2.0,v5,20009,1,a,1,-1,DONE,DONE,244,43.0
v5_value_rerank_eps2.0,v5,20011,1,a,1,-1,DONE,DONE,173,32.6
v5_value_rerank_eps2.0,v5,20014,0,a,1,-1,DONE,DONE,196,20.1
v5_value_rerank_eps2.0,v5,20015,1,b,-1,1,DONE,DONE,138,25.2
v5_value_rerank_eps2.0,v5,20013,1,a,1,-1,DONE,DONE,245,29.9
v5_value_rerank_eps2.0,v5,20017,1,a,1,-1,DONE,DONE,145,21.9
v5_value_rerank_eps2.0,v5,20016,0,a,1,-1,DONE,DONE,140,25.1
v5_value_rerank_eps2.0,v5,20018,0,a,1,-1,DONE,DONE,149,21.1
v5_value_rerank_eps2.0,v5,20012,0,a,1,-1,DONE,DONE,330,56.2
v5_value_rerank_eps2.0,v5,20019,1,a,1,-1,DONE,DONE,273,28.0
v5_value_rerank_eps2.0,v5,20022,0,a,1,-1,DONE,DONE,99,18.6
v5_value_rerank_eps2.0,v5,20021,1,a,1,-1,DONE,DONE,208,22.1
v5_value_rerank_eps2.0,v5,20023,1,b,-1,1,DONE,DONE,148,23.5
v5_value_rerank_eps2.0,v5,20020,0,b,-1,1,DONE,DONE,187,26.8
v5_value_rerank_eps2.0,v5,20024,0,b,-1,1,DONE,DONE,193,18.7
v5_value_rerank_eps2.0,v5,20026,0,a,1,-1,DONE,DONE,135,17.7
v5_value_rerank_eps2.0,v5,20029,1,b,-1,1,DONE,DONE,185,16.1
v5_value_rerank_eps2.0,v5,20027,1,b,-1,1,DONE,DONE,169,22.7
v5_value_rerank_eps2.0,v5,20028,0,b,-1,1,DONE,DONE,213,15.7
v5_value_rerank_eps2.0,v5,20031,1,b,-1,1,DONE,DONE,134,9.1
v5_value_rerank_eps2.0,v5,20030,0,a,1,-1,DONE,DONE,146,17.7
v5_value_rerank_eps2.0,v5,20032,0,b,-1,1,DONE,DONE,184,23.7
v5_value_rerank_eps2.0,v5,20035,1,b,-1,1,DONE,DONE,140,19.5
v5_value_rerank_eps2.0,v5,20036,0,a,1,-1,DONE,DONE,170,16.1
v5_value_rerank_eps2.0,v5,20034,0,a,1,-1,DONE,DONE,202,27.3
v5_value_rerank_eps2.0,v5,20033,1,b,-1,1,DONE,DONE,195,34.8
v5_value_rerank_eps2.0,v5,20039,1,a,1,-1,DONE,DONE,144,15.7
v5_value_rerank_eps2.0,v5,20025,1,a,1,-1,DONE,DONE,409,64.3
v5_value_rerank_eps2.0,v5,20037,1,a,1,-1,DONE,DONE,172,23.4
v5_value_rerank_eps2.0,v5,20040,0,b,-1,1,DONE,DONE,194,25.0
v5_value_rerank_eps2.0,v5,20038,0,a,1,-1,DONE,DONE,183,34.5
v5_value_rerank_eps2.0,v5,20042,0,b,-1,1,DONE,DONE,256,25.9
v5_value_rerank_eps2.0,v5,20043,1,a,1,-1,DONE,DONE,186,26.1
