agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5,producer,20085,1,b,-1,1,DONE,DONE,145,39.9
v5,producer,20084,0,a,1,-1,DONE,DONE,130,35.9
v5,producer,20087,1,a,1,-1,DONE,DONE,144,39.3
v5,producer,20086,0,a,1,-1,DONE,DONE,150,41.9
v5,producer,20090,0,a,1,-1,DONE,DONE,116,28.1
v5,producer,20089,1,a,1,-1,DONE,DONE,143,45.2
v5,producer,20088,0,a,1,-1,DONE,DONE,130,35.6
v5,producer,20091,1,a,1,-1,DONE,DONE,113,34.9
v5,producer,20095,1,a,1,-1,DONE,DONE,98,26.6
v5,producer,20096,0,a,1,-1,DONE,DONE,126,34.0
v5,producer,20092,0,a,1,-1,DONE,DONE,174,50.9
v5,producer,20093,1,a,1,-1,DONE,DONE,272,70.1
v5,producer,20097,1,a,1,-1,DONE,DONE,118,34.3
v5,producer,20098,0,b,-1,1,DONE,DONE,130,41.5
v5,producer,20094,0,b,-1,1,DONE,DONE,200,54.1
v5,producer,20099,1,a,1,-1,DONE,DONE,118,37.0
v5,producer,20102,0,a,1,-1,DONE,DONE,124,32.1
v5,producer,20104,0,a,1,-1,DONE,DONE,115,36.5
v5,producer,20101,1,b,-1,1,DONE,DONE,202,60.6
v5,producer,20103,1,a,1,-1,DONE,DONE,210,53.4
v5,producer,20106,0,a,1,-1,DONE,DONE,137,39.1
v5,producer,20105,1,b,-1,1,DONE,DONE,162,40.3
v5,producer,20107,1,a,1,-1,DONE,DONE,149,36.9
v5,producer,20108,0,a,1,-1,DONE,DONE,113,34.0
v5,producer,20100,0,tie,1,1,DONE,DONE,499,126.0
v5,producer,20112,0,a,1,-1,DONE,DONE,126,36.7
v5,producer,20110,0,a,1,-1,DONE,DONE,103,33.3
v5,producer,20111,1,b,-1,1,DONE,DONE,177,55.7
v5,producer,20109,1,b,-1,1,DONE,DONE,266,77.0
v5,producer,20117,1,a,1,-1,DONE,DONE,114,29.4
v5,producer,20114,0,b,-1,1,DONE,DONE,183,50.1
v5,producer,20113,1,b,-1,1,DONE,DONE,165,52.4
v5,producer,20115,1,b,-1,1,DONE,DONE,148,46.9
v5,producer,20116,0,a,1,-1,DONE,DONE,96,30.3
v5,producer,20122,0,a,1,-1,DONE,DONE,88,24.3
v5,producer,20118,0,a,1,-1,DONE,DONE,151,38.2
v5,producer,20120,0,a,1,-1,DONE,DONE,150,43.9
v5,producer,20119,1,b,-1,1,DONE,DONE,158,45.8
v5,producer,20121,1,b,-1,1,DONE,DONE,165,49.3
v5,producer,20124,0,a,1,-1,DONE,DONE,110,30.9
v5,producer,20123,1,a,1,-1,DONE,DONE,186,55.8
v5,producer,20127,1,b,-1,1,DONE,DONE,103,31.6
v5,producer,20125,1,a,1,-1,DONE,DONE,186,55.1
v5,producer,20128,0,a,1,-1,DONE,DONE,157,40.1
v5,producer_v2,20000,0,b,-1,1,DONE,DONE,159,48.5
v5,producer,20126,0,a,1,-1,DONE,DONE,178,57.5
v5,producer,20129,1,b,-1,1,DONE,DONE,144,44.3
v5,producer_v2,20002,0,a,1,-1,DONE,DONE,226,61.0
v5,producer_v2,20003,1,a,1,-1,DONE,DONE,195,53.7
v5,producer_v2,20004,0,b,-1,1,DONE,DONE,190,53.6
v5,producer_v2,20005,1,b,-1,1,DONE,DONE,154,45.2
v5,producer_v2,20001,1,b,-1,1,DONE,DONE,344,93.4
v5,producer_v2,20006,0,a,1,-1,DONE,DONE,181,50.7
v5,producer_v2,20007,1,b,-1,1,DONE,DONE,169,49.5
v5,producer_v2,20008,0,a,1,-1,DONE,DONE,184,57.5
v5,producer_v2,20012,0,a,1,-1,DONE,DONE,130,35.5
v5,producer_v2,20009,1,b,-1,1,DONE,DONE,262,67.9
v5,producer_v2,20011,1,b,-1,1,DONE,DONE,212,62.8
v5,producer_v2,20010,0,b,-1,1,DONE,DONE,214,57.7
v5,producer_v2,20014,0,b,-1,1,DONE,DONE,189,50.0
v5,producer_v2,20015,1,a,1,-1,DONE,DONE,155,39.3
v5,producer_v2,20013,1,b,-1,1,DONE,DONE,145,50.1
v5,producer_v2,20016,0,b,-1,1,DONE,DONE,232,65.7
v5,producer_v2,20017,1,b,-1,1,DONE,DONE,234,68.6
v5,producer_v2,20018,0,a,1,-1,DONE,DONE,207,61.0
v5,producer_v2,20019,1,b,-1,1,DONE,DONE,186,56.6
v5,producer_v2,20023,1,b,-1,1,DONE,DONE,170,52.8
v5,producer_v2,20024,0,a,1,-1,DONE,DONE,115,38.3
v5,producer_v2,20021,1,a,1,-1,DONE,DONE,282,90.3
v5,producer_v2,20020,0,b,-1,1,DONE,DONE,261,85.1
v5,producer_v2,20022,0,b,-1,1,DONE,DONE,176,61.6
v5,producer_v2,20025,1,a,1,-1,DONE,DONE,183,60.4
v5,producer_v2,20026,0,b,-1,1,DONE,DONE,180,58.8
v5,producer_v2,20030,0,a,1,-1,DONE,DONE,132,41.8
v5,producer_v2,20027,1,b,-1,1,DONE,DONE,174,60.1
v5,producer_v2,20029,1,a,1,-1,DONE,DONE,181,53.5
v5,producer_v2,20028,0,a,1,-1,DONE,DONE,234,71.0
v5,producer_v2,20031,1,b,-1,1,DONE,DONE,120,37.3
v5,producer_v2,20032,0,b,-1,1,DONE,DONE,158,47.6
v5,producer_v2,20035,1,b,-1,1,DONE,DONE,163,46.9
v5,producer_v2,20034,0,b,-1,1,DONE,DONE,207,52.9
v5,producer_v2,20036,0,a,1,-1,DONE,DONE,158,46.9
v5,producer_v2,20033,1,b,-1,1,DONE,DONE,205,56.2
v5,producer_v2,20037,1,a,1,-1,DONE,DONE,243,66.8
v5,producer_v2,20038,0,b,-1,1,DONE,DONE,150,45.2
v5,producer_v2,20039,1,b,-1,1,DONE,DONE,200,55.5
v5,producer_v2,20040,0,b,-1,1,DONE,DONE,182,54.4
v5,producer_v2,20042,0,a,1,-1,DONE,DONE,172,51.4
v5,producer_v2,20041,1,b,-1,1,DONE,DONE,147,40.6
v5,producer_v2,20044,0,b,-1,1,DONE,DONE,145,37.0
v5,producer_v2,20043,1,a,1,-1,DONE,DONE,214,59.0
v5,producer_v2,20047,1,b,-1,1,DONE,DONE,143,42.7
v5,producer_v2,20045,1,a,1,-1,DONE,DONE,181,49.3
v5,producer_v2,20046,0,b,-1,1,DONE,DONE,218,58.0
v5,producer_v2,20050,0,b,-1,1,DONE,DONE,128,40.1
v5,producer_v2,20048,0,a,1,-1,DONE,DONE,230,68.2
v5,producer_v2,20051,1,a,1,-1,DONE,DONE,163,41.8
v5,producer_v2,20049,1,b,-1,1,DONE,DONE,342,81.9
v5,producer_v2,20054,0,b,-1,1,DONE,DONE,183,40.8
v5,producer_v2,20052,0,b,-1,1,DONE,DONE,227,61.0
v5,producer_v2,20055,1,b,-1,1,DONE,DONE,186,31.2
v5,producer_v2,20053,1,a,1,-1,DONE,DONE,387,79.7
v5,producer_v2,20059,1,a,1,-1,DONE,DONE,218,33.3
v5,producer_v2,20057,1,b,-1,1,DONE,DONE,314,44.6
v5,producer_v2,20058,0,b,-1,1,DONE,DONE,252,42.0
v5,producer_v2,20056,0,a,1,-1,DONE,DONE,283,56.0
v5,producer_v2,20061,1,a,1,-1,DONE,DONE,132,24.3
v5,producer_v2,20065,1,b,-1,1,DONE,DONE,236,33.4
v5,producer_v2,20062,0,b,-1,1,DONE,DONE,208,47.8
v5,producer_v2,20066,0,b,-1,1,DONE,DONE,213,32.7
v5,producer_v2,20064,0,b,-1,1,DONE,DONE,160,38.2
v5,producer_v2,20063,1,b,-1,1,DONE,DONE,252,57.6
v5,producer_v2,20060,0,b,-1,1,DONE,DONE,499,105.1
v5,producer_v2,20067,1,b,-1,1,DONE,DONE,238,56.4
v5,producer_v2,20072,0,a,1,-1,DONE,DONE,155,27.3
v5,producer_v2,20071,1,b,-1,1,DONE,DONE,157,29.4
v5,producer_v2,20069,1,a,1,-1,DONE,DONE,273,55.3
v5,producer_v2,20070,0,a,1,-1,DONE,DONE,219,46.0
v5,producer_v2,20068,0,b,-1,1,DONE,DONE,306,56.7
v5,producer_v2,20073,1,a,1,-1,DONE,DONE,135,25.1
v5,producer_v2,20074,0,b,-1,1,DONE,DONE,133,28.8
v5,producer_v2,20076,0,b,-1,1,DONE,DONE,180,27.6
v5,producer_v2,20075,1,a,1,-1,DONE,DONE,219,44.8
v5,producer_v2,20078,0,b,-1,1,DONE,DONE,131,33.4
v5,producer_v2,20077,1,a,1,-1,DONE,DONE,229,40.8
v5,producer_v2,20079,1,b,-1,1,DONE,DONE,214,33.3
v5,producer_v2,20081,1,b,-1,1,DONE,DONE,166,34.4
v5,producer_v2,20080,0,b,-1,1,DONE,DONE,145,28.7
v5,producer_v2,20084,0,b,-1,1,DONE,DONE,217,42.5
v5,producer_v2,20083,1,a,1,-1,DONE,DONE,356,59.8
v5,producer_v2,20086,0,b,-1,1,DONE,DONE,250,38.6
v5,producer_v2,20087,1,b,-1,1,DONE,DONE,168,30.3
v5,producer_v2,20088,0,b,-1,1,DONE,DONE,181,30.0
v5,producer_v2,20082,0,b,-1,1,DONE,DONE,379,76.8
v5,producer_v2,20089,1,b,-1,1,DONE,DONE,118,26.1
v5,producer_v2,20091,1,a,1,-1,DONE,DONE,170,32.7
v5,producer_v2,20092,0,a,1,-1,DONE,DONE,173,25.9
v5,producer_v2,20090,0,b,-1,1,DONE,DONE,210,46.4
v5,producer_v2,20085,1,b,-1,1,DONE,DONE,499,97.9
v5,producer_v2,20095,1,b,-1,1,DONE,DONE,123,19.1
v5,producer_v2,20093,1,b,-1,1,DONE,DONE,243,45.5
v5,producer_v2,20096,0,a,1,-1,DONE,DONE,204,29.2
v5,producer_v2,20094,0,b,-1,1,DONE,DONE,234,43.3
v5,producer_v2,20097,1,a,1,-1,DONE,DONE,257,44.4
v5,producer_v2,20098,0,b,-1,1,DONE,DONE,208,37.8
v5,producer_v2,20103,1,b,-1,1,DONE,DONE,141,20.9
v5,producer_v2,20099,1,a,1,-1,DONE,DONE,241,58.0
v5,producer_v2,20100,0,b,-1,1,DONE,DONE,284,51.5
v5,producer_v2,20102,0,b,-1,1,DONE,DONE,201,40.5
v5,producer_v2,20104,0,a,1,-1,DONE,DONE,192,34.2
v5,producer_v2,20108,0,b,-1,1,DONE,DONE,160,26.5
v5,producer_v2,20106,0,b,-1,1,DONE,DONE,154,33.4
v5,producer_v2,20105,1,a,1,-1,DONE,DONE,205,39.7
v5,producer_v2,20107,1,a,1,-1,DONE,DONE,262,44.9
v5,producer_v2,20101,1,a,1,-1,DONE,DONE,499,87.9
v5,producer_v2,20109,1,b,-1,1,DONE,DONE,185,43.8
v5,producer_v2,20114,0,a,1,-1,DONE,DONE,166,30.4
v5,producer_v2,20112,0,b,-1,1,DONE,DONE,171,36.9
v5,producer_v2,20111,1,b,-1,1,DONE,DONE,234,41.0
v5,producer_v2,20115,1,b,-1,1,DONE,DONE,191,30.7
v5,producer_v2,20113,1,a,1,-1,DONE,DONE,296,55.7
v5,producer_v2,20116,0,b,-1,1,DONE,DONE,170,22.8
v5,producer_v2,20117,1,a,1,-1,DONE,DONE,263,36.8
v5,producer_v2,20110,0,a,1,-1,DONE,DONE,499,93.4
v5,producer_v2,20118,0,b,-1,1,DONE,DONE,200,40.7
v5,producer_v2,20119,1,a,1,-1,DONE,DONE,181,36.4
v5,producer_v2,20122,0,b,-1,1,DONE,DONE,163,28.7
v5,producer_v2,20124,0,b,-1,1,DONE,DONE,124,15.6
v5,producer_v2,20121,1,b,-1,1,DONE,DONE,206,45.3
v5,producer_v2,20120,0,a,1,-1,DONE,DONE,278,60.2
v5,producer_v2,20123,1,b,-1,1,DONE,DONE,284,59.6
v5,producer_v2,20127,1,b,-1,1,DONE,DONE,139,31.7
v5,producer_v2,20125,1,b,-1,1,DONE,DONE,254,61.6
v5,producer_v2,20126,0,a,1,-1,DONE,DONE,185,40.4
v5,producer_v2,20128,0,a,1,-1,DONE,DONE,227,43.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20000,0,a,1,-1,DONE,DONE,140,33.1
v5,producer_v2,20129,1,a,1,-1,DONE,DONE,187,41.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20005,1,b,-1,1,DONE,DONE,92,14.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20004,0,a,1,-1,DONE,DONE,128,25.2
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20003,1,a,1,-1,DONE,DONE,163,42.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20001,1,a,1,-1,DONE,DONE,191,50.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20002,0,a,1,-1,DONE,DONE,195,48.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20007,1,a,1,-1,DONE,DONE,117,17.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20006,0,a,1,-1,DONE,DONE,132,34.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20008,0,a,1,-1,DONE,DONE,118,27.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20011,1,a,1,-1,DONE,DONE,134,25.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20009,1,a,1,-1,DONE,DONE,144,36.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20012,0,a,1,-1,DONE,DONE,128,28.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20010,0,b,-1,1,DONE,DONE,167,38.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20013,1,b,-1,1,DONE,DONE,136,24.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20018,0,a,1,-1,DONE,DONE,110,14.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20014,0,a,1,-1,DONE,DONE,199,44.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20019,1,b,-1,1,DONE,DONE,161,31.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20016,0,a,1,-1,DONE,DONE,137,39.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20015,1,b,-1,1,DONE,DONE,257,47.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20017,1,a,1,-1,DONE,DONE,246,57.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20021,1,a,1,-1,DONE,DONE,114,24.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20020,0,b,-1,1,DONE,DONE,126,34.2
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20023,1,b,-1,1,DONE,DONE,118,18.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20024,0,b,-1,1,DONE,DONE,109,20.6
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20025,1,b,-1,1,DONE,DONE,153,31.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20027,1,b,-1,1,DONE,DONE,127,26.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20022,0,a,1,-1,DONE,DONE,225,53.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20026,0,a,1,-1,DONE,DONE,162,40.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20028,0,a,1,-1,DONE,DONE,144,29.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20031,1,b,-1,1,DONE,DONE,155,34.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20032,0,a,1,-1,DONE,DONE,113,23.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20029,1,b,-1,1,DONE,DONE,258,52.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20033,1,b,-1,1,DONE,DONE,124,29.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20034,0,b,-1,1,DONE,DONE,138,28.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20030,0,a,1,-1,DONE,DONE,239,55.6
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20035,1,b,-1,1,DONE,DONE,107,22.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20038,0,b,-1,1,DONE,DONE,127,28.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20037,1,b,-1,1,DONE,DONE,195,41.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20036,0,a,1,-1,DONE,DONE,157,31.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20041,1,b,-1,1,DONE,DONE,126,26.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20039,1,b,-1,1,DONE,DONE,157,37.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20040,0,a,1,-1,DONE,DONE,138,36.2
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20042,0,a,1,-1,DONE,DONE,132,31.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20043,1,b,-1,1,DONE,DONE,123,33.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20046,0,b,-1,1,DONE,DONE,149,24.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20045,1,a,1,-1,DONE,DONE,182,31.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20044,0,a,1,-1,DONE,DONE,166,36.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20048,0,a,1,-1,DONE,DONE,108,17.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20047,1,b,-1,1,DONE,DONE,136,37.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20049,1,b,-1,1,DONE,DONE,151,36.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20053,1,a,1,-1,DONE,DONE,139,23.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20052,0,b,-1,1,DONE,DONE,125,18.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20051,1,a,1,-1,DONE,DONE,199,43.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20050,0,b,-1,1,DONE,DONE,203,48.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20056,0,a,1,-1,DONE,DONE,182,30.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20054,0,a,1,-1,DONE,DONE,158,36.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20058,0,a,1,-1,DONE,DONE,161,24.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20057,1,a,1,-1,DONE,DONE,158,31.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20055,1,a,1,-1,DONE,DONE,163,43.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20060,0,b,-1,1,DONE,DONE,109,18.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20059,1,a,1,-1,DONE,DONE,126,29.2
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20061,1,a,1,-1,DONE,DONE,157,30.4
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20065,1,b,-1,1,DONE,DONE,139,21.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20063,1,a,1,-1,DONE,DONE,166,30.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20064,0,a,1,-1,DONE,DONE,117,14.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20062,0,b,-1,1,DONE,DONE,166,26.9
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20066,0,a,1,-1,DONE,DONE,187,28.6
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20068,0,a,1,-1,DONE,DONE,127,17.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20070,0,a,1,-1,DONE,DONE,118,17.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20072,0,b,-1,1,DONE,DONE,110,11.8
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20071,1,b,-1,1,DONE,DONE,151,22.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20067,1,b,-1,1,DONE,DONE,135,28.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20069,1,b,-1,1,DONE,DONE,128,20.1
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20074,0,a,1,-1,DONE,DONE,100,12.5
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20079,1,a,1,-1,DONE,DONE,109,12.3
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20076,0,a,1,-1,DONE,DONE,135,22.7
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20073,1,a,1,-1,DONE,DONE,193,32.0
v5,v5_eta_penalty_weight1.5_eta_penalty_free3_target_prod_bias0.8,20078,0,b,-1,1,DONE,DONE,141,21.4
