archetype,dose,seed,v5_side,outcome,reward_v5,reward_arch,score_v5,score_arch,steps,status_v5,status_arch,seconds
half_drainer,3,20075,1,v5,1,-1,3702.0,0.0,102,DONE,DONE,7.9
half_drainer,3,20071,1,v5,1,-1,4436.0,0.0,115,DONE,DONE,13.8
half_drainer,3,20074,0,v5,1,-1,2711.0,0.0,123,DONE,DONE,14.8
half_drainer,3,20077,1,v5,1,-1,4079.0,0.0,113,DONE,DONE,7.4
half_drainer,3,20073,1,v5,1,-1,4156.0,0.0,134,DONE,DONE,8.8
half_drainer,3,20076,0,v5,1,-1,4718.0,0.0,142,DONE,DONE,17.1
half_drainer,3,20078,0,v5,1,-1,2379.0,0.0,122,DONE,DONE,13.0
half_drainer,3,20081,1,v5,1,-1,1014.0,0.0,93,DONE,DONE,6.5
half_drainer,3,20072,0,v5,1,-1,5137.0,0.0,118,DONE,DONE,12.9
half_drainer,3,20079,1,v5,1,-1,3614.0,0.0,90,DONE,DONE,9.4
half_drainer,3,20080,0,v5,1,-1,4492.0,0.0,102,DONE,DONE,10.5
half_drainer,3,20084,0,v5,1,-1,2751.0,0.0,109,DONE,DONE,7.1
half_drainer,3,20085,1,v5,1,-1,5106.0,0.0,127,DONE,DONE,11.1
half_drainer,3,20083,1,v5,1,-1,3901.0,0.0,119,DONE,DONE,13.4
half_drainer,3,20088,0,v5,1,-1,2757.0,0.0,126,DONE,DONE,8.6
half_drainer,3,20091,1,v5,1,-1,2049.0,0.0,99,DONE,DONE,6.9
half_drainer,3,20089,1,v5,1,-1,5565.0,0.0,125,DONE,DONE,12.2
half_drainer,3,20082,0,v5,1,-1,3044.0,0.0,125,DONE,DONE,14.2
half_drainer,3,20086,0,v5,1,-1,7096.0,0.0,120,DONE,DONE,13.6
half_drainer,3,20087,1,v5,1,-1,5064.0,0.0,108,DONE,DONE,10.8
half_drainer,3,20092,0,v5,1,-1,1509.0,0.0,113,DONE,DONE,8.2
half_drainer,3,20090,0,v5,1,-1,7833.0,0.0,141,DONE,DONE,14.5
half_drainer,3,20094,0,v5,1,-1,4477.0,0.0,110,DONE,DONE,10.7
half_drainer,3,20097,1,v5,1,-1,1792.0,0.0,105,DONE,DONE,7.0
half_drainer,3,20096,0,v5,1,-1,2679.0,0.0,98,DONE,DONE,11.3
half_drainer,3,20098,0,v5,1,-1,6805.0,0.0,132,DONE,DONE,10.0
half_drainer,3,20100,0,v5,1,-1,2749.0,0.0,94,DONE,DONE,7.1
half_drainer,3,20095,1,v5,1,-1,4736.0,0.0,113,DONE,DONE,11.1
half_drainer,3,20093,1,v5,1,-1,3824.0,0.0,130,DONE,DONE,14.7
half_drainer,3,20101,1,v5,1,-1,6320.0,0.0,133,DONE,DONE,12.4
half_drainer,3,20102,0,v5,1,-1,3679.0,0.0,89,DONE,DONE,9.3
half_drainer,3,20107,1,v5,1,-1,1570.0,0.0,109,DONE,DONE,7.7
half_drainer,3,20106,0,v5,1,-1,4252.0,0.0,130,DONE,DONE,12.6
half_drainer,3,20105,1,v5,1,-1,3207.0,0.0,137,DONE,DONE,14.8
half_drainer,3,20103,1,v5,1,-1,2005.0,0.0,91,DONE,DONE,6.1
half_drainer,3,20104,0,v5,1,-1,5182.0,0.0,134,DONE,DONE,17.8
half_drainer,3,20099,1,v5,1,-1,1483.0,0.0,400,DONE,DONE,34.5
half_drainer,3,20110,0,v5,1,-1,2666.0,0.0,119,DONE,DONE,7.0
half_drainer,3,20113,1,v5,1,-1,1052.0,0.0,82,DONE,DONE,4.9
half_drainer,3,20109,1,v5,1,-1,2564.0,0.0,120,DONE,DONE,13.0
half_drainer,3,20111,1,v5,1,-1,3602.0,0.0,147,DONE,DONE,14.2
half_drainer,3,20108,0,v5,1,-1,1586.0,0.0,83,DONE,DONE,9.2
half_drainer,3,20115,1,v5,1,-1,2527.0,0.0,115,DONE,DONE,8.1
half_drainer,3,20114,0,v5,1,-1,3982.0,0.0,138,DONE,DONE,13.6
half_drainer,3,20112,0,v5,1,-1,1027.0,0.0,92,DONE,DONE,9.9
half_drainer,3,20117,1,v5,1,-1,3959.0,0.0,109,DONE,DONE,10.2
half_drainer,3,20119,1,v5,1,-1,1898.0,0.0,146,DONE,DONE,8.5
half_drainer,3,20118,0,v5,1,-1,2260.0,0.0,94,DONE,DONE,12.5
half_drainer,6,20001,1,v5,1,-1,3530.0,0.0,103,DONE,DONE,10.4
half_drainer,6,20000,0,v5,1,-1,746.0,0.0,124,DONE,DONE,8.2
half_drainer,6,20005,1,v5,1,-1,2237.0,0.0,124,DONE,DONE,8.1
half_drainer,6,20006,0,v5,1,-1,1630.0,0.0,115,DONE,DONE,7.5
half_drainer,3,20116,0,v5,1,-1,3980.0,0.0,240,DONE,DONE,22.6
half_drainer,6,20003,1,v5,1,-1,5479.0,0.0,135,DONE,DONE,16.2
half_drainer,6,20007,1,v5,1,-1,2728.0,0.0,121,DONE,DONE,7.5
half_drainer,6,20004,0,v5,1,-1,3283.0,0.0,118,DONE,DONE,9.6
half_drainer,6,20002,0,v5,1,-1,5847.0,0.0,140,DONE,DONE,13.9
half_drainer,6,20008,0,v5,1,-1,2647.0,0.0,105,DONE,DONE,10.0
half_drainer,6,20009,1,v5,1,-1,5843.0,0.0,127,DONE,DONE,9.9
half_drainer,6,20010,0,v5,1,-1,6484.0,0.0,131,DONE,DONE,13.2
half_drainer,6,20012,0,v5,1,-1,6196.0,0.0,134,DONE,DONE,8.1
half_drainer,6,20015,1,v5,1,-1,4431.0,0.0,119,DONE,DONE,7.7
half_drainer,6,20014,0,v5,1,-1,3833.0,0.0,109,DONE,DONE,10.3
half_drainer,6,20016,0,v5,1,-1,2404.0,0.0,135,DONE,DONE,6.5
half_drainer,6,20018,0,v5,1,-1,610.0,0.0,81,DONE,DONE,3.8
half_drainer,6,20013,1,v5,1,-1,3714.0,0.0,126,DONE,DONE,14.1
half_drainer,6,20011,1,v5,1,-1,5915.0,0.0,136,DONE,DONE,8.4
half_drainer,6,20019,1,v5,1,-1,784.0,0.0,100,DONE,DONE,7.7
half_drainer,6,20020,0,v5,1,-1,2118.0,0.0,118,DONE,DONE,9.7
half_drainer,6,20023,1,v5,1,-1,2912.0,0.0,145,DONE,DONE,8.6
half_drainer,6,20022,0,v5,1,-1,2456.0,0.0,111,DONE,DONE,5.2
half_drainer,6,20017,1,v5,1,-1,2284.0,0.0,115,DONE,DONE,8.8
half_drainer,6,20021,1,v5,1,-1,3082.0,0.0,126,DONE,DONE,6.0
half_drainer,6,20026,0,v5,1,-1,2415.0,0.0,74,DONE,DONE,5.1
half_drainer,6,20027,1,v5,1,-1,5267.0,0.0,118,DONE,DONE,6.0
half_drainer,6,20024,0,v5,1,-1,2590.0,0.0,98,DONE,DONE,8.6
half_drainer,6,20028,0,v5,1,-1,2675.0,0.0,127,DONE,DONE,10.0
half_drainer,6,20030,0,v5,1,-1,7785.0,0.0,135,DONE,DONE,6.1
half_drainer,6,20031,1,v5,1,-1,3574.0,0.0,118,DONE,DONE,6.5
half_drainer,6,20029,1,v5,1,-1,3024.0,0.0,111,DONE,DONE,10.9
half_drainer,6,20025,1,v5,1,-1,6674.0,0.0,123,DONE,DONE,9.5
half_drainer,6,20034,0,v5,1,-1,2702.0,0.0,75,DONE,DONE,4.0
half_drainer,6,20033,1,v5,1,-1,1867.0,0.0,139,DONE,DONE,8.6
half_drainer,6,20032,0,v5,1,-1,2613.0,0.0,87,DONE,DONE,5.7
half_drainer,6,20036,0,v5,1,-1,2427.0,0.0,105,DONE,DONE,9.8
half_drainer,6,20039,1,v5,1,-1,1778.0,0.0,133,DONE,DONE,8.1
half_drainer,6,20040,0,v5,1,-1,933.0,0.0,68,DONE,DONE,4.1
half_drainer,6,20037,1,v5,1,-1,4018.0,0.0,108,DONE,DONE,12.2
half_drainer,6,20041,1,v5,1,-1,4068.0,0.0,120,DONE,DONE,12.0
half_drainer,6,20035,1,v5,1,-1,4038.0,0.0,140,DONE,DONE,17.2
half_drainer,6,20038,0,v5,1,-1,1788.0,0.0,71,DONE,DONE,9.6
half_drainer,6,20042,0,v5,1,-1,2957.0,0.0,120,DONE,DONE,13.3
half_drainer,6,20043,1,v5,1,-1,3757.0,0.0,119,DONE,DONE,13.4
half_drainer,6,20044,0,v5,1,-1,3176.0,0.0,138,DONE,DONE,8.8
half_drainer,6,20045,1,v5,1,-1,4650.0,0.0,108,DONE,DONE,12.1
half_drainer,6,20048,0,v5,1,-1,2376.0,0.0,82,DONE,DONE,9.7
half_drainer,6,20049,1,v5,1,-1,1913.0,0.0,116,DONE,DONE,11.5
half_drainer,6,20046,0,v5,1,-1,4430.0,0.0,137,DONE,DONE,9.2
half_drainer,6,20047,1,v5,1,-1,5263.0,0.0,128,DONE,DONE,16.5
half_drainer,6,20050,0,v5,1,-1,3437.0,0.0,133,DONE,DONE,12.2
half_drainer,6,20051,1,v5,1,-1,1991.0,0.0,98,DONE,DONE,11.9
half_drainer,6,20053,1,v5,1,-1,1834.0,0.0,91,DONE,DONE,6.9
half_drainer,6,20058,0,v5,1,-1,1516.0,0.0,63,DONE,DONE,4.1
half_drainer,6,20054,0,v5,1,-1,7006.0,0.0,147,DONE,DONE,10.3
half_drainer,6,20055,1,v5,1,-1,2306.0,0.0,136,DONE,DONE,16.9
half_drainer,6,20052,0,v5,1,-1,2089.0,0.0,68,DONE,DONE,8.2
half_drainer,6,20056,0,v5,1,-1,5507.0,0.0,122,DONE,DONE,16.8
half_drainer,6,20059,1,v5,1,-1,5696.0,0.0,141,DONE,DONE,10.2
half_drainer,6,20057,1,v5,1,-1,7453.0,0.0,139,DONE,DONE,17.4
half_drainer,6,20063,1,v5,1,-1,2682.0,0.0,106,DONE,DONE,7.5
half_drainer,6,20061,1,v5,1,-1,2046.0,0.0,114,DONE,DONE,9.1
half_drainer,6,20062,0,v5,1,-1,6502.0,0.0,130,DONE,DONE,9.3
half_drainer,6,20060,0,v5,1,-1,4795.0,0.0,144,DONE,DONE,15.7
half_drainer,6,20066,0,v5,1,-1,3206.0,0.0,102,DONE,DONE,7.5
half_drainer,6,20070,0,v5,1,-1,2117.0,0.0,110,DONE,DONE,7.3
half_drainer,6,20067,1,v5,1,-1,7091.0,0.0,128,DONE,DONE,9.4
half_drainer,6,20064,0,v5,1,-1,2747.0,0.0,119,DONE,DONE,13.6
half_drainer,6,20069,1,v5,1,-1,3538.0,0.0,127,DONE,DONE,16.4
half_drainer,6,20068,0,v5,1,-1,1654.0,0.0,81,DONE,DONE,9.7
half_drainer,6,20072,0,v5,1,-1,2633.0,0.0,110,DONE,DONE,7.7
half_drainer,6,20065,1,v5,1,-1,7350.0,0.0,143,DONE,DONE,17.3
half_drainer,6,20071,1,v5,1,-1,3266.0,0.0,122,DONE,DONE,7.5
half_drainer,6,20076,0,v5,1,-1,2463.0,0.0,97,DONE,DONE,6.6
half_drainer,6,20073,1,v5,1,-1,3148.0,0.0,119,DONE,DONE,11.6
half_drainer,6,20075,1,v5,1,-1,1096.0,0.0,97,DONE,DONE,11.1
half_drainer,6,20074,0,v5,1,-1,4531.0,0.0,134,DONE,DONE,15.0
half_drainer,6,20079,1,v5,1,-1,1958.0,0.0,76,DONE,DONE,7.3
half_drainer,6,20078,0,v5,1,-1,2042.0,0.0,128,DONE,DONE,7.9
half_drainer,6,20077,1,v5,1,-1,4849.0,0.0,134,DONE,DONE,15.1
half_drainer,6,20080,0,v5,1,-1,1143.0,0.0,117,DONE,DONE,10.6
half_drainer,6,20082,0,v5,1,-1,2061.0,0.0,70,DONE,DONE,6.1
half_drainer,6,20087,1,v5,1,-1,2325.0,0.0,98,DONE,DONE,6.6
half_drainer,6,20081,1,v5,1,-1,5213.0,0.0,124,DONE,DONE,18.0
half_drainer,6,20084,0,v5,1,-1,3530.0,0.0,110,DONE,DONE,12.0
half_drainer,6,20085,1,v5,1,-1,6922.0,0.0,132,DONE,DONE,10.9
half_drainer,6,20083,1,v5,1,-1,3019.0,0.0,107,DONE,DONE,11.7
half_drainer,6,20089,1,v5,1,-1,4247.0,0.0,120,DONE,DONE,9.0
half_drainer,6,20086,0,v5,1,-1,1073.0,0.0,88,DONE,DONE,10.5
half_drainer,6,20088,0,v5,1,-1,4555.0,0.0,140,DONE,DONE,11.3
half_drainer,6,20091,1,v5,1,-1,1919.0,0.0,102,DONE,DONE,7.3
half_drainer,6,20092,0,v5,1,-1,4642.0,0.0,124,DONE,DONE,15.6
half_drainer,6,20093,1,v5,1,-1,3848.0,0.0,138,DONE,DONE,13.6
half_drainer,6,20090,0,v5,1,-1,5097.0,0.0,133,DONE,DONE,16.4
half_drainer,6,20095,1,v5,1,-1,2524.0,0.0,125,DONE,DONE,8.3
half_drainer,6,20096,0,v5,1,-1,1897.0,0.0,123,DONE,DONE,9.5
half_drainer,6,20094,0,v5,1,-1,1162.0,0.0,107,DONE,DONE,11.9
half_drainer,6,20100,0,v5,1,-1,6137.0,0.0,148,DONE,DONE,7.4
half_drainer,6,20101,1,v5,1,-1,1559.0,0.0,105,DONE,DONE,6.0
half_drainer,6,20097,1,v5,1,-1,3744.0,0.0,123,DONE,DONE,14.2
half_drainer,6,20099,1,v5,1,-1,3206.0,0.0,129,DONE,DONE,12.5
half_drainer,6,20098,0,v5,1,-1,7630.0,0.0,147,DONE,DONE,18.1
half_drainer,6,20104,0,v5,1,-1,3107.0,0.0,127,DONE,DONE,9.0
half_drainer,6,20103,1,v5,1,-1,6225.0,0.0,121,DONE,DONE,10.8
half_drainer,6,20102,0,v5,1,-1,3862.0,0.0,134,DONE,DONE,14.2
half_drainer,6,20106,0,v5,1,-1,6015.0,0.0,132,DONE,DONE,17.4
half_drainer,6,20108,0,v5,1,-1,5493.0,0.0,131,DONE,DONE,8.8
half_drainer,6,20105,1,v5,1,-1,4404.0,0.0,151,DONE,DONE,19.4
half_drainer,6,20107,1,v5,1,-1,4442.0,0.0,146,DONE,DONE,16.1
half_drainer,6,20110,0,v5,1,-1,3262.0,0.0,110,DONE,DONE,14.2
half_drainer,6,20109,1,v5,1,-1,3925.0,0.0,114,DONE,DONE,10.8
half_drainer,6,20111,1,v5,1,-1,5565.0,0.0,124,DONE,DONE,16.4
half_drainer,6,20112,0,v5,1,-1,1935.0,0.0,102,DONE,DONE,7.7
half_drainer,6,20113,1,v5,1,-1,2166.0,0.0,133,DONE,DONE,10.1
half_drainer,6,20115,1,v5,1,-1,1163.0,0.0,139,DONE,DONE,13.2
half_drainer,6,20116,0,v5,1,-1,2062.0,0.0,125,DONE,DONE,13.3
half_drainer,6,20117,1,v5,1,-1,1991.0,0.0,109,DONE,DONE,9.4
half_drainer,6,20114,0,v5,1,-1,4824.0,0.0,129,DONE,DONE,9.6
half_drainer,6,20119,1,v5,1,-1,3988.0,0.0,122,DONE,DONE,8.5
half_drainer,6,20118,0,v5,1,-1,3065.0,0.0,100,DONE,DONE,4.4
