agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reinforce_size_beta1.5,v5,20032,0,b,-1,1,DONE,DONE,175,17.0
v5_reinforce_size_beta1.5,v5,20033,1,a,1,-1,DONE,DONE,170,19.8
v5_reinforce_size_beta1.5,v5,20034,0,a,1,-1,DONE,DONE,137,16.9
v5_reinforce_size_beta1.5,v5,20031,1,a,1,-1,DONE,DONE,200,16.4
v5_reinforce_size_beta1.5,v5,20030,0,b,-1,1,DONE,DONE,135,18.8
v5_reinforce_size_beta1.5,v5,20035,1,b,-1,1,DONE,DONE,192,23.7
v5_reinforce_size_beta1.5,v5,20036,0,b,-1,1,DONE,DONE,211,18.2
v5_reinforce_size_beta1.5,v5,20038,0,b,-1,1,DONE,DONE,115,16.6
v5_reinforce_size_beta1.5,v5,20037,1,a,1,-1,DONE,DONE,171,19.1
v5_reinforce_size_beta1.5,v5,20040,0,a,1,-1,DONE,DONE,157,16.9
v5_reinforce_size_beta1.5,v5,20039,1,b,-1,1,DONE,DONE,192,19.5
v5_reinforce_size_beta1.5,v5,20041,1,b,-1,1,DONE,DONE,129,17.5
v5_reinforce_size_beta1.5,v5,20043,1,b,-1,1,DONE,DONE,111,12.8
v5_reinforce_size_beta1.5,v5,20045,1,a,1,-1,DONE,DONE,147,18.7
v5_reinforce_size_beta1.5,v5,20042,0,a,1,-1,DONE,DONE,139,14.9
v5_reinforce_size_beta1.5,v5,20047,1,b,-1,1,DONE,DONE,159,24.3
v5_reinforce_size_beta1.5,v5,20049,1,b,-1,1,DONE,DONE,131,14.2
v5_reinforce_size_beta1.5,v5,20050,0,a,1,-1,DONE,DONE,132,12.7
v5_reinforce_size_beta1.5,v5,20044,0,b,-1,1,DONE,DONE,234,41.2
v5_reinforce_size_beta1.5,v5,20046,0,b,-1,1,DONE,DONE,164,29.5
v5_reinforce_size_beta1.5,v5,20048,0,a,1,-1,DONE,DONE,139,16.1
v5_reinforce_size_beta1.5,v5,20054,0,a,1,-1,DONE,DONE,125,19.8
v5_reinforce_size_beta1.5,v5,20053,1,a,1,-1,DONE,DONE,215,22.3
v5_reinforce_size_beta1.5,v5,20056,0,a,1,-1,DONE,DONE,179,17.3
v5_reinforce_size_beta1.5,v5,20055,1,b,-1,1,DONE,DONE,181,28.8
v5_reinforce_size_beta1.5,v5,20052,0,a,1,-1,DONE,DONE,152,25.8
v5_reinforce_size_beta1.5,v5,20051,1,a,1,-1,DONE,DONE,185,32.0
v5_reinforce_size_beta1.5,v5,20057,1,a,1,-1,DONE,DONE,159,17.5
v5_reinforce_size_beta1.5,v5,20060,0,b,-1,1,DONE,DONE,149,17.1
v5_reinforce_size_beta1.5,v5,20058,0,b,-1,1,DONE,DONE,180,33.7
v5_reinforce_size_beta1.5,v5,20059,1,a,1,-1,DONE,DONE,144,19.0
v5_reinforce_size_beta1.5,v5,20061,1,a,1,-1,DONE,DONE,152,27.1
v5_reinforce_size_beta1.5,v5,20064,0,a,1,-1,DONE,DONE,230,20.9
v5_reinforce_size_beta1.5,v5,20062,0,a,1,-1,DONE,DONE,183,33.1
v5_reinforce_size_beta1.5,v5,20066,0,a,1,-1,DONE,DONE,165,16.8
v5_reinforce_size_beta1.5,v5,20063,1,a,1,-1,DONE,DONE,136,23.7
v5_reinforce_size_beta1.5,v5,20065,1,a,1,-1,DONE,DONE,166,23.8
v5_reinforce_size_beta1.5,v5,20070,0,b,-1,1,DONE,DONE,144,9.8
v5_reinforce_size_beta1.5,v5,20067,1,b,-1,1,DONE,DONE,190,24.1
v5_reinforce_size_beta1.5,v5,20071,1,a,1,-1,DONE,DONE,125,13.2
v5_reinforce_size_beta1.5,v5,20068,0,b,-1,1,DONE,DONE,255,22.8
v5_reinforce_size_beta1.5,v5,20074,0,a,1,-1,DONE,DONE,107,7.2
v5_reinforce_size_beta1.5,v5,20073,1,b,-1,1,DONE,DONE,138,15.0
v5_reinforce_size_beta1.5,v5,20069,1,a,1,-1,DONE,DONE,170,21.5
v5_reinforce_size_beta1.5,v5,20075,1,a,1,-1,DONE,DONE,122,13.9
v5_reinforce_size_beta1.5,v5,20076,0,b,-1,1,DONE,DONE,127,14.0
v5_reinforce_size_beta1.5,v5,20080,0,a,1,-1,DONE,DONE,133,9.1
v5_reinforce_size_beta1.5,v5,20072,0,b,-1,1,DONE,DONE,198,22.5
v5_reinforce_size_beta1.5,v5,20077,1,b,-1,1,DONE,DONE,155,17.7
v5_reinforce_size_beta1.5,v5,20079,1,b,-1,1,DONE,DONE,206,21.7
v5_reinforce_size_beta1.5,v5,20078,0,b,-1,1,DONE,DONE,197,17.0
v5_reinforce_size_beta1.5,v5,20083,1,b,-1,1,DONE,DONE,176,30.4
v5_reinforce_size_beta1.5,v5,20082,0,b,-1,1,DONE,DONE,184,24.4
v5_reinforce_size_beta1.5,v5,20085,1,a,1,-1,DONE,DONE,129,23.2
v5_reinforce_size_beta1.5,v5,20081,1,b,-1,1,DONE,DONE,169,29.9
v5_reinforce_size_beta1.5,v5,20084,0,a,1,-1,DONE,DONE,198,33.9
v5_reinforce_size_beta1.5,v5,20088,0,b,-1,1,DONE,DONE,118,19.9
v5_reinforce_size_beta1.5,v5,20087,1,b,-1,1,DONE,DONE,180,21.8
v5_reinforce_size_beta1.5,v5,20090,0,a,1,-1,DONE,DONE,127,22.7
v5_reinforce_size_beta1.5,v5,20093,1,a,1,-1,DONE,DONE,160,20.1
v5_reinforce_size_beta1.5,v5,20092,0,b,-1,1,DONE,DONE,169,23.1
v5_reinforce_size_beta1.5,v5,20089,1,a,1,-1,DONE,DONE,228,44.9
v5_reinforce_size_beta1.5,v5,20091,1,a,1,-1,DONE,DONE,259,41.1
v5_reinforce_size_beta1.5,v5,20086,0,b,-1,1,DONE,DONE,499,71.0
v5_reinforce_size_beta1.5,v5,20094,0,a,1,-1,DONE,DONE,174,34.7
v5_reinforce_size_beta1.5,v5,20098,0,b,-1,1,DONE,DONE,145,18.6
v5_reinforce_size_beta1.5,v5,20099,1,b,-1,1,DONE,DONE,146,18.5
v5_reinforce_size_beta1.5,v5,20096,0,a,1,-1,DONE,DONE,128,25.1
v5_reinforce_size_beta1.5,v5,20095,1,a,1,-1,DONE,DONE,236,39.6
v5_reinforce_size_beta1.5,v5,20100,0,a,1,-1,DONE,DONE,133,20.5
v5_reinforce_size_beta1.5,v5,20097,1,a,1,-1,DONE,DONE,138,24.3
v5_reinforce_size_beta1.5,v5,20102,0,a,1,-1,DONE,DONE,219,22.3
v5_reinforce_size_beta1.5,v5,20104,0,b,-1,1,DONE,DONE,213,25.4
v5_reinforce_size_beta1.5,v5,20103,1,b,-1,1,DONE,DONE,169,31.0
v5_reinforce_size_beta1.5,v5,20101,1,b,-1,1,DONE,DONE,229,41.2
v5_reinforce_size_beta1.5,v5,20105,1,b,-1,1,DONE,DONE,134,23.6
v5_reinforce_size_beta1.5,v5,20106,0,b,-1,1,DONE,DONE,172,23.1
v5_reinforce_size_beta1.5,v5,20107,1,b,-1,1,DONE,DONE,147,16.9
v5_reinforce_size_beta1.5,v5,20112,0,a,1,-1,DONE,DONE,117,16.2
v5_reinforce_size_beta1.5,v5,20113,1,b,-1,1,DONE,DONE,136,19.7
v5_reinforce_size_beta1.5,v5,20108,0,b,-1,1,DONE,DONE,257,37.8
v5_reinforce_size_beta1.5,v5,20111,1,a,1,-1,DONE,DONE,150,26.2
v5_reinforce_size_beta1.5,v5,20109,1,a,1,-1,DONE,DONE,182,37.7
v5_reinforce_size_beta1.5,v5,20110,0,b,-1,1,DONE,DONE,156,24.9
v5_reinforce_size_beta1.5,v5,20115,1,a,1,-1,DONE,DONE,174,22.1
v5_reinforce_size_beta1.5,v5,20116,0,b,-1,1,DONE,DONE,157,18.1
v5_reinforce_size_beta1.5,v5,20114,0,a,1,-1,DONE,DONE,157,29.7
v5_reinforce_size_beta1.5,v5,20119,1,b,-1,1,DONE,DONE,135,19.4
v5_reinforce_size_beta1.5,v5,20118,0,b,-1,1,DONE,DONE,200,26.8
v5_reinforce_size_beta1.5,v5,20117,1,a,1,-1,DONE,DONE,219,27.9
