agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_opp_inject_waves1,v5,20003,1,a,1,-1,DONE,DONE,152,10.2
v5_opp_inject_waves1,v5,20000,0,b,-1,1,DONE,DONE,136,15.8
v5_opp_inject_waves1,v5,20002,0,b,-1,1,DONE,DONE,248,18.1
v5_opp_inject_waves1,v5,20006,0,b,-1,1,DONE,DONE,113,9.9
v5_opp_inject_waves1,v5,20001,1,b,-1,1,DONE,DONE,223,26.5
v5_opp_inject_waves1,v5,20004,0,b,-1,1,DONE,DONE,185,26.1
v5_opp_inject_waves1,v5,20008,0,a,1,-1,DONE,DONE,141,11.7
v5_opp_inject_waves1,v5,20009,1,b,-1,1,DONE,DONE,168,14.2
v5_opp_inject_waves1,v5,20007,1,a,1,-1,DONE,DONE,149,21.5
v5_opp_inject_waves1,v5,20005,1,b,-1,1,DONE,DONE,337,44.2
v5_opp_inject_waves1,v5,20013,1,b,-1,1,DONE,DONE,138,11.2
v5_opp_inject_waves1,v5,20012,0,b,-1,1,DONE,DONE,252,21.5
v5_opp_inject_waves1,v5,20010,0,a,1,-1,DONE,DONE,165,26.5
v5_opp_inject_waves1,v5,20011,1,a,1,-1,DONE,DONE,215,30.1
v5_opp_inject_waves1,v5,20014,0,b,-1,1,DONE,DONE,146,23.8
v5_opp_inject_waves1,v5,20015,1,a,1,-1,DONE,DONE,130,15.9
v5_opp_inject_waves1,v5,20018,0,b,-1,1,DONE,DONE,226,20.3
v5_opp_inject_waves1,v5,20017,1,a,1,-1,DONE,DONE,156,24.4
v5_opp_inject_waves1,v5,20021,1,a,1,-1,DONE,DONE,148,13.5
v5_opp_inject_waves1,v5,20016,0,b,-1,1,DONE,DONE,167,26.2
v5_opp_inject_waves1,v5,20020,0,a,1,-1,DONE,DONE,147,22.4
v5_opp_inject_waves1,v5,20022,0,a,1,-1,DONE,DONE,143,13.4
v5_opp_inject_waves1,v5,20023,1,b,-1,1,DONE,DONE,138,12.0
v5_opp_inject_waves1,v5,20019,1,b,-1,1,DONE,DONE,214,31.8
v5_opp_inject_waves1,v5,20025,1,b,-1,1,DONE,DONE,152,14.4
v5_opp_inject_waves1,v5,20026,0,a,1,-1,DONE,DONE,141,13.5
v5_opp_inject_waves1,v5,20028,0,a,1,-1,DONE,DONE,123,18.9
v5_opp_inject_waves1,v5,20024,0,a,1,-1,DONE,DONE,174,25.4
v5_opp_inject_waves1,v5,20027,1,a,1,-1,DONE,DONE,285,24.2
v5_opp_inject_waves1,v5,20030,0,a,1,-1,DONE,DONE,168,22.7
v5_opp_inject_waves1,v5,20031,1,b,-1,1,DONE,DONE,196,18.7
v5_opp_inject_waves1,v5,20034,0,b,-1,1,DONE,DONE,152,14.0
v5_opp_inject_waves1,v5,20033,1,a,1,-1,DONE,DONE,149,22.9
v5_opp_inject_waves1,v5,20036,0,b,-1,1,DONE,DONE,139,12.3
v5_opp_inject_waves1,v5,20035,1,b,-1,1,DONE,DONE,160,23.7
v5_opp_inject_waves1,v5,20032,0,b,-1,1,DONE,DONE,171,29.2
v5_opp_inject_waves1,v5,20029,1,b,-1,1,DONE,DONE,326,50.7
v5_opp_inject_waves1,v5,20039,1,b,-1,1,DONE,DONE,151,17.7
v5_opp_inject_waves1,v5,20037,1,b,-1,1,DONE,DONE,302,34.1
v5_opp_inject_waves1,v5,20038,0,b,-1,1,DONE,DONE,181,30.9
v5_opp_inject_waves1,v5,20041,1,b,-1,1,DONE,DONE,174,27.4
v5_opp_inject_waves1,v5,20042,0,a,1,-1,DONE,DONE,131,27.6
v5_opp_inject_waves1,v5,20044,0,a,1,-1,DONE,DONE,137,18.5
v5_opp_inject_waves1,v5,20040,0,b,-1,1,DONE,DONE,152,30.5
v5_opp_inject_waves1,v5,20045,1,a,1,-1,DONE,DONE,138,23.7
v5_opp_inject_waves1,v5,20046,0,a,1,-1,DONE,DONE,146,18.9
v5_opp_inject_waves1,v5,20043,1,b,-1,1,DONE,DONE,193,34.3
v5_opp_inject_waves1,v5,20047,1,a,1,-1,DONE,DONE,143,30.1
v5_opp_inject_waves1,v5,20048,0,a,1,-1,DONE,DONE,129,16.1
v5_opp_inject_waves1,v5,20051,1,b,-1,1,DONE,DONE,126,16.4
v5_opp_inject_waves1,v5,20049,1,a,1,-1,DONE,DONE,139,30.0
v5_opp_inject_waves1,v5,20054,0,b,-1,1,DONE,DONE,165,20.5
v5_opp_inject_waves1,v5,20050,0,a,1,-1,DONE,DONE,220,29.9
v5_opp_inject_waves1,v5,20056,0,a,1,-1,DONE,DONE,186,27.5
v5_opp_inject_waves1,v5,20055,1,b,-1,1,DONE,DONE,169,27.2
v5_opp_inject_waves1,v5,20058,0,a,1,-1,DONE,DONE,188,16.4
v5_opp_inject_waves1,v5,20057,1,a,1,-1,DONE,DONE,184,23.7
v5_opp_inject_waves1,v5,20053,1,b,-1,1,DONE,DONE,266,49.1
v5_opp_inject_waves1,v5,20052,0,a,1,-1,DONE,DONE,499,66.7
v5_opp_inject_waves1,v5,20059,1,a,1,-1,DONE,DONE,228,26.8
v5_opp_inject_waves1,v5,20061,1,b,-1,1,DONE,DONE,213,24.5
v5_opp_inject_waves1,v5,20062,0,b,-1,1,DONE,DONE,218,25.3
v5_opp_inject_waves1,v5,20060,0,b,-1,1,DONE,DONE,227,31.3
v5_opp_inject_waves1,v5,20063,1,b,-1,1,DONE,DONE,137,20.8
v5_opp_inject_waves1,v5,20065,1,a,1,-1,DONE,DONE,134,15.9
v5_opp_inject_waves1,v5,20067,1,a,1,-1,DONE,DONE,158,25.2
v5_opp_inject_waves1,v5,20066,0,b,-1,1,DONE,DONE,246,41.5
v5_opp_inject_waves1,v5,20068,0,a,1,-1,DONE,DONE,202,39.4
v5_opp_inject_waves1,v5,20070,0,a,1,-1,DONE,DONE,157,27.0
v5_opp_inject_waves1,v5,20069,1,b,-1,1,DONE,DONE,218,40.7
v5_opp_inject_waves1,v5,20064,0,a,1,-1,DONE,DONE,429,61.0
v5_opp_inject_waves1,v5,20071,1,a,1,-1,DONE,DONE,172,33.3
v5_opp_inject_waves1,v5,20074,0,a,1,-1,DONE,DONE,164,24.4
v5_opp_inject_waves1,v5,20075,1,a,1,-1,DONE,DONE,199,26.6
v5_opp_inject_waves1,v5,20072,0,a,1,-1,DONE,DONE,173,36.1
v5_opp_inject_waves1,v5,20073,1,b,-1,1,DONE,DONE,125,26.5
v5_opp_inject_waves1,v5,20077,1,b,-1,1,DONE,DONE,163,24.9
v5_opp_inject_waves1,v5,20076,0,a,1,-1,DONE,DONE,360,41.1
v5_opp_inject_waves1,v5,20080,0,b,-1,1,DONE,DONE,147,26.2
v5_opp_inject_waves1,v5,20079,1,b,-1,1,DONE,DONE,162,31.8
v5_opp_inject_waves1,v5,20078,0,b,-1,1,DONE,DONE,245,40.3
v5_opp_inject_waves1,v5,20081,1,b,-1,1,DONE,DONE,202,32.3
v5_opp_inject_waves1,v5,20082,0,b,-1,1,DONE,DONE,199,36.7
v5_opp_inject_waves1,v5,20083,1,a,1,-1,DONE,DONE,137,26.1
v5_opp_inject_waves1,v5,20084,0,b,-1,1,DONE,DONE,176,28.2
v5_opp_inject_waves1,v5,20088,0,b,-1,1,DONE,DONE,136,15.8
v5_opp_inject_waves1,v5,20085,1,a,1,-1,DONE,DONE,135,26.4
v5_opp_inject_waves1,v5,20087,1,a,1,-1,DONE,DONE,165,22.4
v5_opp_inject_waves1,v5,20086,0,a,1,-1,DONE,DONE,161,29.3
v5_opp_inject_waves1,v5,20089,1,a,1,-1,DONE,DONE,176,22.4
v5_opp_inject_waves1,v5,20090,0,b,-1,1,DONE,DONE,160,35.9
v5_opp_inject_waves1,v5,20092,0,a,1,-1,DONE,DONE,186,38.0
v5_opp_inject_waves1,v5,20091,1,b,-1,1,DONE,DONE,378,43.1
v5_opp_inject_waves1,v5,20094,0,a,1,-1,DONE,DONE,226,34.1
v5_opp_inject_waves1,v5,20095,1,a,1,-1,DONE,DONE,191,36.0
v5_opp_inject_waves1,v5,20093,1,b,-1,1,DONE,DONE,424,57.0
v5_opp_inject_waves1,v5,20099,1,a,1,-1,DONE,DONE,196,24.9
v5_opp_inject_waves1,v5,20097,1,a,1,-1,DONE,DONE,189,41.0
v5_opp_inject_waves1,v5,20096,0,b,-1,1,DONE,DONE,154,30.3
v5_opp_inject_waves1,v5,20100,0,a,1,-1,DONE,DONE,138,26.3
v5_opp_inject_waves1,v5,20101,1,b,-1,1,DONE,DONE,237,27.6
v5_opp_inject_waves1,v5,20098,0,a,1,-1,DONE,DONE,204,44.3
v5_opp_inject_waves1,v5,20102,0,b,-1,1,DONE,DONE,200,29.0
v5_opp_inject_waves1,v5,20105,1,a,1,-1,DONE,DONE,185,32.0
v5_opp_inject_waves1,v5,20103,1,b,-1,1,DONE,DONE,168,36.0
v5_opp_inject_waves1,v5,20106,0,a,1,-1,DONE,DONE,132,21.4
v5_opp_inject_waves1,v5,20107,1,a,1,-1,DONE,DONE,155,30.7
v5_opp_inject_waves1,v5,20111,1,b,-1,1,DONE,DONE,150,18.5
v5_opp_inject_waves1,v5,20109,1,b,-1,1,DONE,DONE,155,15.1
v5_opp_inject_waves1,v5,20104,0,b,-1,1,DONE,DONE,332,63.2
v5_opp_inject_waves1,v5,20108,0,b,-1,1,DONE,DONE,167,32.4
v5_opp_inject_waves1,v5,20112,0,b,-1,1,DONE,DONE,186,23.9
v5_opp_inject_waves1,v5,20110,0,a,1,-1,DONE,DONE,166,25.2
v5_opp_inject_waves1,v5,20114,0,a,1,-1,DONE,DONE,131,16.0
v5_opp_inject_waves1,v5,20113,1,b,-1,1,DONE,DONE,208,24.2
v5_opp_inject_waves1,v5,20116,0,b,-1,1,DONE,DONE,158,23.9
v5_opp_inject_waves1,v5,20117,1,b,-1,1,DONE,DONE,136,17.0
v5_opp_inject_waves1,v5,20115,1,b,-1,1,DONE,DONE,198,28.4
v5_opp_inject_waves1,v5,20118,0,b,-1,1,DONE,DONE,158,16.4
v5_opp_inject_waves1,v5,20119,1,b,-1,1,DONE,DONE,176,16.4
