agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
richbc_rich_bc_v5_fixed_ckpt40,v5,20096,0,a,1,-1,DONE,DONE,239,44.6
richbc_rich_bc_v5_fixed_ckpt40,v5,20098,0,b,-1,1,DONE,DONE,169,35.1
richbc_rich_bc_v5_fixed_ckpt40,v5,20099,1,b,-1,1,DONE,DONE,104,20.4
richbc_rich_bc_v5_fixed_ckpt40,v5,20090,0,b,-1,1,DONE,DONE,499,95.2
richbc_rich_bc_v5_fixed_ckpt40,v5,20101,1,b,-1,1,DONE,DONE,128,26.7
richbc_rich_bc_v5_fixed_ckpt40,v5,20103,1,a,1,-1,DONE,DONE,165,28.1
richbc_rich_bc_v5_fixed_ckpt40,v5,20104,0,b,-1,1,DONE,DONE,150,29.7
richbc_rich_bc_v5_fixed_ckpt40,v5,20100,0,a,1,-1,DONE,DONE,199,48.0
richbc_rich_bc_v5_fixed_ckpt40,v5,20106,0,b,-1,1,DONE,DONE,94,18.3
richbc_rich_bc_v5_fixed_ckpt40,v5,20102,0,b,-1,1,DONE,DONE,146,27.3
richbc_rich_bc_v5_fixed_ckpt40,v5,20109,1,b,-1,1,DONE,DONE,125,22.7
richbc_rich_bc_v5_fixed_ckpt40,v5,20107,1,b,-1,1,DONE,DONE,114,31.6
richbc_rich_bc_v5_fixed_ckpt40,v5,20105,1,b,-1,1,DONE,DONE,130,35.1
richbc_rich_bc_v5_fixed_ckpt40,v5,20108,0,a,1,-1,DONE,DONE,156,25.9
richbc_rich_bc_v5_fixed_ckpt40,v5,20113,1,b,-1,1,DONE,DONE,139,29.5
richbc_rich_bc_v5_fixed_ckpt40,v5,20110,0,b,-1,1,DONE,DONE,331,57.9
richbc_rich_bc_v5_fixed_ckpt40,v5,20111,1,b,-1,1,DONE,DONE,222,46.9
richbc_rich_bc_v5_fixed_ckpt40,v5,20114,0,b,-1,1,DONE,DONE,130,25.0
richbc_rich_bc_v5_fixed_ckpt40,v5,20116,0,b,-1,1,DONE,DONE,128,20.2
richbc_rich_bc_v5_fixed_ckpt40,v5,20115,1,b,-1,1,DONE,DONE,268,48.1
richbc_rich_bc_v5_fixed_ckpt40,v5,20117,1,b,-1,1,DONE,DONE,103,24.6
richbc_rich_bc_v5_fixed_ckpt40,v5,20118,0,a,1,-1,DONE,DONE,167,23.6
richbc_rich_bc_v5_fixed_ckpt40,v5,20119,1,b,-1,1,DONE,DONE,145,22.8
richbc_rich_bc_v5_fixed_ckpt40,v5,20112,0,b,-1,1,DONE,DONE,499,77.7
