agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reserve_frac0.35,v5,20025,1,a,1,-1,DONE,DONE,139,26.9
v5_reserve_frac0.35,v5,20026,0,b,-1,1,DONE,DONE,182,31.0
v5_reserve_frac0.35,v5,20029,1,a,1,-1,DONE,DONE,141,21.8
v5_reserve_frac0.35,v5,20030,0,b,-1,1,DONE,DONE,167,20.1
v5_reserve_frac0.35,v5,20027,1,b,-1,1,DONE,DONE,162,29.7
v5_reserve_frac0.35,v5,20032,0,a,1,-1,DONE,DONE,175,19.0
v5_reserve_frac0.35,v5,20033,1,b,-1,1,DONE,DONE,145,16.1
v5_reserve_frac0.35,v5,20034,0,b,-1,1,DONE,DONE,116,22.8
v5_reserve_frac0.35,v5,20031,1,a,1,-1,DONE,DONE,202,37.7
v5_reserve_frac0.35,v5,20038,0,b,-1,1,DONE,DONE,137,15.2
v5_reserve_frac0.35,v5,20035,1,b,-1,1,DONE,DONE,149,28.2
v5_reserve_frac0.35,v5,20036,0,b,-1,1,DONE,DONE,138,27.2
v5_reserve_frac0.35,v5,20041,1,a,1,-1,DONE,DONE,141,16.7
v5_reserve_frac0.35,v5,20042,0,a,1,-1,DONE,DONE,114,13.9
v5_reserve_frac0.35,v5,20039,1,b,-1,1,DONE,DONE,153,29.3
v5_reserve_frac0.35,v5,20040,0,b,-1,1,DONE,DONE,156,28.0
v5_reserve_frac0.35,v5,20037,1,b,-1,1,DONE,DONE,389,47.3
v5_reserve_frac0.35,v5,20043,1,a,1,-1,DONE,DONE,144,26.7
v5_reserve_frac0.35,v5,20044,0,b,-1,1,DONE,DONE,122,12.7
v5_reserve_frac0.35,v5,20046,0,b,-1,1,DONE,DONE,142,15.9
v5_reserve_frac0.35,v5,20048,0,b,-1,1,DONE,DONE,135,16.6
v5_reserve_frac0.35,v5,20050,0,b,-1,1,DONE,DONE,137,15.3
v5_reserve_frac0.35,v5,20047,1,b,-1,1,DONE,DONE,165,30.3
v5_reserve_frac0.35,v5,20049,1,a,1,-1,DONE,DONE,156,29.7
v5_reserve_frac0.35,v5,20051,1,a,1,-1,DONE,DONE,121,18.4
v5_reserve_frac0.35,v5,20053,1,b,-1,1,DONE,DONE,171,21.3
v5_reserve_frac0.35,v5,20052,0,a,1,-1,DONE,DONE,142,20.0
v5_reserve_frac0.35,v5,20055,1,b,-1,1,DONE,DONE,118,20.4
v5_reserve_frac0.35,v5,20054,0,a,1,-1,DONE,DONE,156,22.3
v5_reserve_frac0.35,v5,20045,1,b,-1,1,DONE,DONE,499,71.1
v5_reserve_frac0.35,v5,20057,1,b,-1,1,DONE,DONE,173,21.6
v5_reserve_frac0.35,v5,20056,0,b,-1,1,DONE,DONE,132,25.6
v5_reserve_frac0.35,v5,20058,0,b,-1,1,DONE,DONE,155,27.0
v5_reserve_frac0.35,v5,20059,1,a,1,-1,DONE,DONE,228,24.0
v5_reserve_frac0.35,v5,20062,0,b,-1,1,DONE,DONE,122,18.6
v5_reserve_frac0.35,v5,20060,0,b,-1,1,DONE,DONE,172,24.1
v5_reserve_frac0.35,v5,20061,1,b,-1,1,DONE,DONE,137,27.8
v5_reserve_frac0.35,v5,20064,0,b,-1,1,DONE,DONE,186,20.4
v5_reserve_frac0.35,v5,20067,1,a,1,-1,DONE,DONE,129,22.1
v5_reserve_frac0.35,v5,20066,0,a,1,-1,DONE,DONE,170,24.3
v5_reserve_frac0.35,v5,20063,1,a,1,-1,DONE,DONE,225,39.3
v5_reserve_frac0.35,v5,20070,0,b,-1,1,DONE,DONE,128,16.9
v5_reserve_frac0.35,v5,20068,0,a,1,-1,DONE,DONE,171,32.9
v5_reserve_frac0.35,v5,20069,1,a,1,-1,DONE,DONE,240,34.6
v5_reserve_frac0.35,v5,20072,0,a,1,-1,DONE,DONE,146,20.8
v5_reserve_frac0.35,v5,20071,1,b,-1,1,DONE,DONE,155,18.8
v5_reserve_frac0.35,v5,20065,1,b,-1,1,DONE,DONE,499,61.8
v5_reserve_frac0.35,v5,20073,1,b,-1,1,DONE,DONE,129,22.4
v5_reserve_frac0.35,v5,20076,0,b,-1,1,DONE,DONE,136,18.1
v5_reserve_frac0.35,v5,20075,1,b,-1,1,DONE,DONE,124,19.5
v5_reserve_frac0.35,v5,20078,0,b,-1,1,DONE,DONE,157,18.5
v5_reserve_frac0.35,v5,20081,1,b,-1,1,DONE,DONE,138,16.1
v5_reserve_frac0.35,v5,20080,0,a,1,-1,DONE,DONE,186,21.3
v5_reserve_frac0.35,v5,20077,1,b,-1,1,DONE,DONE,198,37.3
v5_reserve_frac0.35,v5,20079,1,b,-1,1,DONE,DONE,179,33.5
v5_reserve_frac0.35,v5,20082,0,a,1,-1,DONE,DONE,125,23.7
v5_reserve_frac0.35,v5,20083,1,b,-1,1,DONE,DONE,223,25.4
v5_reserve_frac0.35,v5,20074,0,b,-1,1,DONE,DONE,499,66.3
v5_reserve_frac0.35,v5,20084,0,a,1,-1,DONE,DONE,140,27.1
v5_reserve_frac0.35,v5,20085,1,a,1,-1,DONE,DONE,130,21.6
v5_reserve_frac0.35,v5,20087,1,b,-1,1,DONE,DONE,148,19.7
v5_reserve_frac0.35,v5,20088,0,a,1,-1,DONE,DONE,115,18.2
v5_reserve_frac0.35,v5,20089,1,b,-1,1,DONE,DONE,155,18.8
v5_reserve_frac0.35,v5,20086,0,a,1,-1,DONE,DONE,197,34.4
v5_reserve_frac0.35,v5,20092,0,a,1,-1,DONE,DONE,145,15.1
v5_reserve_frac0.35,v5,20090,0,b,-1,1,DONE,DONE,135,27.1
v5_reserve_frac0.35,v5,20093,1,a,1,-1,DONE,DONE,125,20.1
v5_reserve_frac0.35,v5,20091,1,b,-1,1,DONE,DONE,235,34.9
v5_reserve_frac0.35,v5,20094,0,b,-1,1,DONE,DONE,97,12.4
v5_reserve_frac0.35,v5,20095,1,b,-1,1,DONE,DONE,167,22.7
v5_reserve_frac0.35,v5,20096,0,b,-1,1,DONE,DONE,126,22.8
v5_reserve_frac0.35,v5,20098,0,b,-1,1,DONE,DONE,106,17.7
v5_reserve_frac0.35,v5,20100,0,b,-1,1,DONE,DONE,145,17.1
v5_reserve_frac0.35,v5,20099,1,b,-1,1,DONE,DONE,172,21.8
v5_reserve_frac0.35,v5,20101,1,b,-1,1,DONE,DONE,136,23.7
v5_reserve_frac0.35,v5,20097,1,b,-1,1,DONE,DONE,179,25.5
v5_reserve_frac0.35,v5,20104,0,b,-1,1,DONE,DONE,120,17.7
v5_reserve_frac0.35,v5,20105,1,b,-1,1,DONE,DONE,168,24.2
v5_reserve_frac0.35,v5,20106,0,b,-1,1,DONE,DONE,123,19.1
v5_reserve_frac0.35,v5,20108,0,b,-1,1,DONE,DONE,93,13.8
v5_reserve_frac0.35,v5,20110,0,b,-1,1,DONE,DONE,118,19.9
v5_reserve_frac0.35,v5,20102,0,a,1,-1,DONE,DONE,284,54.4
v5_reserve_frac0.35,v5,20107,1,b,-1,1,DONE,DONE,230,42.2
v5_reserve_frac0.35,v5,20109,1,b,-1,1,DONE,DONE,163,30.9
v5_reserve_frac0.35,v5,20103,1,b,-1,1,DONE,DONE,499,66.0
v5_reserve_frac0.35,v5,20112,0,a,1,-1,DONE,DONE,185,28.4
v5_reserve_frac0.35,v5,20113,1,b,-1,1,DONE,DONE,122,21.0
v5_reserve_frac0.35,v5,20111,1,b,-1,1,DONE,DONE,219,35.5
v5_reserve_frac0.35,v5,20114,0,b,-1,1,DONE,DONE,175,24.2
v5_reserve_frac0.35,v5,20118,0,b,-1,1,DONE,DONE,144,18.9
v5_reserve_frac0.35,v5,20115,1,b,-1,1,DONE,DONE,213,28.2
v5_reserve_frac0.35,v5,20119,1,b,-1,1,DONE,DONE,130,19.3
v5_reserve_frac0.35,v5,20117,1,b,-1,1,DONE,DONE,171,15.8
v5_reserve_frac0.35,v5,20116,0,a,1,-1,DONE,DONE,204,30.2
