agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reinforce_size_beta2.2,v5,20024,0,a,1,-1,DONE,DONE,163,18.4
v5_reinforce_size_beta2.2,v5,20022,0,b,-1,1,DONE,DONE,189,26.7
v5_reinforce_size_beta2.2,v5,20031,1,a,1,-1,DONE,DONE,188,18.8
v5_reinforce_size_beta2.2,v5,20030,0,a,1,-1,DONE,DONE,280,30.0
v5_reinforce_size_beta2.2,v5,20023,1,a,1,-1,DONE,DONE,385,55.2
v5_reinforce_size_beta2.2,v5,20029,1,b,-1,1,DONE,DONE,133,23.2
v5_reinforce_size_beta2.2,v5,20034,0,b,-1,1,DONE,DONE,218,22.5
v5_reinforce_size_beta2.2,v5,20032,0,a,1,-1,DONE,DONE,264,36.0
v5_reinforce_size_beta2.2,v5,20026,0,tie,1,1,DONE,DONE,499,68.3
v5_reinforce_size_beta2.2,v5,20028,0,tie,1,1,DONE,DONE,499,55.2
v5_reinforce_size_beta2.2,v5,20036,0,a,1,-1,DONE,DONE,245,23.3
v5_reinforce_size_beta2.2,v5,20039,1,b,-1,1,DONE,DONE,205,22.7
v5_reinforce_size_beta2.2,v5,20038,0,b,-1,1,DONE,DONE,179,31.7
v5_reinforce_size_beta2.2,v5,20033,1,a,1,-1,DONE,DONE,361,61.4
v5_reinforce_size_beta2.2,v5,20041,1,a,1,-1,DONE,DONE,185,19.9
v5_reinforce_size_beta2.2,v5,20035,1,b,-1,1,DONE,DONE,416,69.9
v5_reinforce_size_beta2.2,v5,20040,0,a,1,-1,DONE,DONE,279,29.1
v5_reinforce_size_beta2.2,v5,20043,1,b,-1,1,DONE,DONE,183,31.0
v5_reinforce_size_beta2.2,v5,20044,0,b,-1,1,DONE,DONE,200,16.3
v5_reinforce_size_beta2.2,v5,20042,0,a,1,-1,DONE,DONE,272,33.5
v5_reinforce_size_beta2.2,v5,20045,1,a,1,-1,DONE,DONE,232,22.1
v5_reinforce_size_beta2.2,v5,20037,1,a,1,-1,DONE,DONE,499,74.9
v5_reinforce_size_beta2.2,v5,20048,0,b,-1,1,DONE,DONE,226,17.5
v5_reinforce_size_beta2.2,v5,20050,0,b,-1,1,DONE,DONE,263,19.0
v5_reinforce_size_beta2.2,v5,20047,1,b,-1,1,DONE,DONE,188,16.7
v5_reinforce_size_beta2.2,v5,20046,0,b,-1,1,DONE,DONE,499,48.3
v5_reinforce_size_beta2.2,v5,20054,0,a,1,-1,DONE,DONE,313,31.0
v5_reinforce_size_beta2.2,v5,20051,1,b,-1,1,DONE,DONE,365,33.7
v5_reinforce_size_beta2.2,v5,20049,1,a,1,-1,DONE,DONE,343,46.3
v5_reinforce_size_beta2.2,v5,20056,0,b,-1,1,DONE,DONE,184,18.5
v5_reinforce_size_beta2.2,v5,20052,0,a,1,-1,DONE,DONE,317,57.8
v5_reinforce_size_beta2.2,v5,20058,0,a,1,-1,DONE,DONE,211,36.9
v5_reinforce_size_beta2.2,v5,20059,1,b,-1,1,DONE,DONE,252,26.0
v5_reinforce_size_beta2.2,v5,20057,1,tie,1,1,DONE,DONE,499,46.9
v5_reinforce_size_beta2.2,v5,20055,1,a,1,-1,DONE,DONE,368,62.5
v5_reinforce_size_beta2.2,v5,20060,0,b,-1,1,DONE,DONE,126,19.5
v5_reinforce_size_beta2.2,v5,20063,1,a,1,-1,DONE,DONE,164,16.2
v5_reinforce_size_beta2.2,v5,20061,1,a,1,-1,DONE,DONE,142,25.6
v5_reinforce_size_beta2.2,v5,20053,1,a,1,-1,DONE,DONE,499,87.1
v5_reinforce_size_beta2.2,v5,20065,1,b,-1,1,DONE,DONE,146,15.2
v5_reinforce_size_beta2.2,v5,20066,0,b,-1,1,DONE,DONE,175,19.3
v5_reinforce_size_beta2.2,v5,20064,0,b,-1,1,DONE,DONE,228,36.6
v5_reinforce_size_beta2.2,v5,20067,1,a,1,-1,DONE,DONE,175,26.7
v5_reinforce_size_beta2.2,v5,20068,0,a,1,-1,DONE,DONE,183,27.5
v5_reinforce_size_beta2.2,v5,20070,0,a,1,-1,DONE,DONE,167,18.8
v5_reinforce_size_beta2.2,v5,20071,1,b,-1,1,DONE,DONE,145,27.7
v5_reinforce_size_beta2.2,v5,20072,0,a,1,-1,DONE,DONE,254,30.0
v5_reinforce_size_beta2.2,v5,20074,0,b,-1,1,DONE,DONE,161,18.8
v5_reinforce_size_beta2.2,v5,20069,1,tie,1,1,DONE,DONE,499,72.4
v5_reinforce_size_beta2.2,v5,20062,0,a,1,-1,DONE,DONE,492,74.6
v5_reinforce_size_beta2.2,v5,20073,1,b,-1,1,DONE,DONE,207,38.1
v5_reinforce_size_beta2.2,v5,20077,1,a,1,-1,DONE,DONE,219,25.5
v5_reinforce_size_beta2.2,v5,20076,0,b,-1,1,DONE,DONE,225,40.2
v5_reinforce_size_beta2.2,v5,20075,1,a,1,-1,DONE,DONE,198,30.0
v5_reinforce_size_beta2.2,v5,20081,1,b,-1,1,DONE,DONE,183,21.6
v5_reinforce_size_beta2.2,v5,20078,0,b,-1,1,DONE,DONE,258,49.1
v5_reinforce_size_beta2.2,v5,20082,0,b,-1,1,DONE,DONE,185,32.5
v5_reinforce_size_beta2.2,v5,20080,0,a,1,-1,DONE,DONE,255,44.3
v5_reinforce_size_beta2.2,v5,20079,1,b,-1,1,DONE,DONE,499,65.9
v5_reinforce_size_beta2.2,v5,20085,1,a,1,-1,DONE,DONE,132,26.0
v5_reinforce_size_beta2.2,v5,20083,1,b,-1,1,DONE,DONE,244,46.6
v5_reinforce_size_beta2.2,v5,20086,0,a,1,-1,DONE,DONE,244,29.7
v5_reinforce_size_beta2.2,v5,20084,0,a,1,-1,DONE,DONE,193,29.1
v5_reinforce_size_beta2.2,v5,20092,0,a,1,-1,DONE,DONE,120,12.5
v5_reinforce_size_beta2.2,v5,20091,1,b,-1,1,DONE,DONE,153,14.9
v5_reinforce_size_beta2.2,v5,20088,0,a,1,-1,DONE,DONE,204,34.2
v5_reinforce_size_beta2.2,v5,20087,1,b,-1,1,DONE,DONE,247,45.0
v5_reinforce_size_beta2.2,v5,20089,1,a,1,-1,DONE,DONE,234,36.5
v5_reinforce_size_beta2.2,v5,20090,0,a,1,-1,DONE,DONE,192,33.8
v5_reinforce_size_beta2.2,v5,20093,1,a,1,-1,DONE,DONE,241,25.3
v5_reinforce_size_beta2.2,v5,20095,1,a,1,-1,DONE,DONE,155,29.8
v5_reinforce_size_beta2.2,v5,20099,1,b,-1,1,DONE,DONE,215,20.3
v5_reinforce_size_beta2.2,v5,20097,1,b,-1,1,DONE,DONE,201,21.2
v5_reinforce_size_beta2.2,v5,20098,0,b,-1,1,DONE,DONE,159,28.3
v5_reinforce_size_beta2.2,v5,20094,0,b,-1,1,DONE,DONE,399,55.6
v5_reinforce_size_beta2.2,v5,20101,1,b,-1,1,DONE,DONE,167,14.9
v5_reinforce_size_beta2.2,v5,20100,0,a,1,-1,DONE,DONE,200,30.7
v5_reinforce_size_beta2.2,v5,20102,0,b,-1,1,DONE,DONE,120,16.4
v5_reinforce_size_beta2.2,v5,20103,1,b,-1,1,DONE,DONE,175,24.1
v5_reinforce_size_beta2.2,v5,20096,0,b,-1,1,DONE,DONE,497,65.3
v5_reinforce_size_beta2.2,v5,20105,1,b,-1,1,DONE,DONE,222,18.8
v5_reinforce_size_beta2.2,v5,20104,0,a,1,-1,DONE,DONE,161,21.5
v5_reinforce_size_beta2.2,v5,20106,0,b,-1,1,DONE,DONE,193,16.3
v5_reinforce_size_beta2.2,v5,20110,0,a,1,-1,DONE,DONE,170,12.8
v5_reinforce_size_beta2.2,v5,20107,1,b,-1,1,DONE,DONE,227,27.3
v5_reinforce_size_beta2.2,v5,20108,0,a,1,-1,DONE,DONE,197,22.5
v5_reinforce_size_beta2.2,v5,20112,0,a,1,-1,DONE,DONE,132,22.7
v5_reinforce_size_beta2.2,v5,20114,0,b,-1,1,DONE,DONE,183,19.4
v5_reinforce_size_beta2.2,v5,20109,1,a,1,-1,DONE,DONE,246,40.6
v5_reinforce_size_beta2.2,v5,20111,1,a,1,-1,DONE,DONE,172,31.3
v5_reinforce_size_beta2.2,v5,20115,1,a,1,-1,DONE,DONE,154,15.8
v5_reinforce_size_beta2.2,v5,20117,1,b,-1,1,DONE,DONE,124,11.4
v5_reinforce_size_beta2.2,v5,20113,1,a,1,-1,DONE,DONE,192,24.6
v5_reinforce_size_beta2.2,v5,20116,0,a,1,-1,DONE,DONE,197,20.7
v5_reinforce_size_beta2.2,v5,20118,0,b,-1,1,DONE,DONE,178,21.6
v5_reinforce_size_beta2.2,v5,20119,1,tie,1,1,DONE,DONE,499,34.4
