agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_defense_size_beta1.5,v5,20029,1,b,-1,1,DONE,DONE,134,19.1
v5_defense_size_beta1.5,v5,20030,0,b,-1,1,DONE,DONE,121,12.3
v5_defense_size_beta1.5,v5,20028,0,b,-1,1,DONE,DONE,143,21.7
v5_defense_size_beta1.5,v5,20027,1,b,-1,1,DONE,DONE,153,15.6
v5_defense_size_beta1.5,v5,20023,1,a,1,-1,DONE,DONE,200,33.4
v5_defense_size_beta1.5,v5,20033,1,b,-1,1,DONE,DONE,103,12.4
v5_defense_size_beta1.5,v5,20031,1,b,-1,1,DONE,DONE,112,19.2
v5_defense_size_beta1.5,v5,20032,0,b,-1,1,DONE,DONE,165,24.6
v5_defense_size_beta1.5,v5,20035,1,a,1,-1,DONE,DONE,168,20.8
v5_defense_size_beta1.5,v5,20036,0,b,-1,1,DONE,DONE,159,27.7
v5_defense_size_beta1.5,v5,20038,0,b,-1,1,DONE,DONE,148,15.3
v5_defense_size_beta1.5,v5,20039,1,b,-1,1,DONE,DONE,123,12.4
v5_defense_size_beta1.5,v5,20034,0,b,-1,1,DONE,DONE,130,21.8
v5_defense_size_beta1.5,v5,20037,1,b,-1,1,DONE,DONE,107,19.1
v5_defense_size_beta1.5,v5,20040,0,b,-1,1,DONE,DONE,144,22.4
v5_defense_size_beta1.5,v5,20042,0,a,1,-1,DONE,DONE,182,17.3
v5_defense_size_beta1.5,v5,20043,1,b,-1,1,DONE,DONE,100,17.4
v5_defense_size_beta1.5,v5,20041,1,b,-1,1,DONE,DONE,125,19.7
v5_defense_size_beta1.5,v5,20044,0,b,-1,1,DONE,DONE,115,11.7
v5_defense_size_beta1.5,v5,20045,1,b,-1,1,DONE,DONE,149,20.3
v5_defense_size_beta1.5,v5,20046,0,b,-1,1,DONE,DONE,117,20.5
v5_defense_size_beta1.5,v5,20047,1,b,-1,1,DONE,DONE,99,14.9
v5_defense_size_beta1.5,v5,20051,1,b,-1,1,DONE,DONE,119,16.2
v5_defense_size_beta1.5,v5,20048,0,b,-1,1,DONE,DONE,170,28.3
v5_defense_size_beta1.5,v5,20049,1,a,1,-1,DONE,DONE,237,34.7
v5_defense_size_beta1.5,v5,20053,1,b,-1,1,DONE,DONE,139,13.2
v5_defense_size_beta1.5,v5,20050,0,b,-1,1,DONE,DONE,382,39.0
v5_defense_size_beta1.5,v5,20052,0,b,-1,1,DONE,DONE,127,21.3
v5_defense_size_beta1.5,v5,20056,0,b,-1,1,DONE,DONE,163,13.6
v5_defense_size_beta1.5,v5,20058,0,b,-1,1,DONE,DONE,107,13.3
v5_defense_size_beta1.5,v5,20054,0,b,-1,1,DONE,DONE,215,33.2
v5_defense_size_beta1.5,v5,20055,1,b,-1,1,DONE,DONE,367,32.9
v5_defense_size_beta1.5,v5,20059,1,b,-1,1,DONE,DONE,133,16.0
v5_defense_size_beta1.5,v5,20057,1,b,-1,1,DONE,DONE,122,13.8
v5_defense_size_beta1.5,v5,20060,0,b,-1,1,DONE,DONE,211,15.5
v5_defense_size_beta1.5,v5,20064,0,b,-1,1,DONE,DONE,138,9.0
v5_defense_size_beta1.5,v5,20061,1,b,-1,1,DONE,DONE,127,15.6
v5_defense_size_beta1.5,v5,20063,1,b,-1,1,DONE,DONE,184,15.2
v5_defense_size_beta1.5,v5,20066,0,b,-1,1,DONE,DONE,162,17.2
v5_defense_size_beta1.5,v5,20067,1,b,-1,1,DONE,DONE,232,14.0
v5_defense_size_beta1.5,v5,20069,1,b,-1,1,DONE,DONE,107,9.2
v5_defense_size_beta1.5,v5,20065,1,b,-1,1,DONE,DONE,180,22.3
v5_defense_size_beta1.5,v5,20068,0,b,-1,1,DONE,DONE,140,10.3
v5_defense_size_beta1.5,v5,20070,0,b,-1,1,DONE,DONE,136,9.6
v5_defense_size_beta1.5,v5,20074,0,b,-1,1,DONE,DONE,162,15.1
v5_defense_size_beta1.5,v5,20073,1,b,-1,1,DONE,DONE,121,18.3
v5_defense_size_beta1.5,v5,20062,0,b,-1,1,DONE,DONE,357,43.1
v5_defense_size_beta1.5,v5,20071,1,b,-1,1,DONE,DONE,129,20.5
v5_defense_size_beta1.5,v5,20072,0,b,-1,1,DONE,DONE,110,17.1
v5_defense_size_beta1.5,v5,20075,1,b,-1,1,DONE,DONE,146,13.7
v5_defense_size_beta1.5,v5,20076,0,b,-1,1,DONE,DONE,132,12.3
v5_defense_size_beta1.5,v5,20077,1,b,-1,1,DONE,DONE,88,14.4
v5_defense_size_beta1.5,v5,20078,0,b,-1,1,DONE,DONE,133,21.7
v5_defense_size_beta1.5,v5,20081,1,b,-1,1,DONE,DONE,176,18.9
v5_defense_size_beta1.5,v5,20079,1,b,-1,1,DONE,DONE,139,23.5
v5_defense_size_beta1.5,v5,20080,0,b,-1,1,DONE,DONE,144,22.8
v5_defense_size_beta1.5,v5,20082,0,a,1,-1,DONE,DONE,234,21.7
v5_defense_size_beta1.5,v5,20083,1,b,-1,1,DONE,DONE,132,21.2
v5_defense_size_beta1.5,v5,20084,0,a,1,-1,DONE,DONE,145,19.5
v5_defense_size_beta1.5,v5,20086,0,b,-1,1,DONE,DONE,121,15.8
v5_defense_size_beta1.5,v5,20087,1,b,-1,1,DONE,DONE,101,17.3
v5_defense_size_beta1.5,v5,20085,1,b,-1,1,DONE,DONE,113,18.7
v5_defense_size_beta1.5,v5,20088,0,b,-1,1,DONE,DONE,116,11.9
v5_defense_size_beta1.5,v5,20090,0,b,-1,1,DONE,DONE,140,12.2
v5_defense_size_beta1.5,v5,20091,1,b,-1,1,DONE,DONE,133,18.0
v5_defense_size_beta1.5,v5,20089,1,b,-1,1,DONE,DONE,236,23.6
v5_defense_size_beta1.5,v5,20092,0,b,-1,1,DONE,DONE,196,33.0
v5_defense_size_beta1.5,v5,20094,0,b,-1,1,DONE,DONE,151,24.5
v5_defense_size_beta1.5,v5,20093,1,a,1,-1,DONE,DONE,368,40.2
v5_defense_size_beta1.5,v5,20097,1,b,-1,1,DONE,DONE,124,12.4
v5_defense_size_beta1.5,v5,20096,0,b,-1,1,DONE,DONE,107,17.4
v5_defense_size_beta1.5,v5,20095,1,b,-1,1,DONE,DONE,139,21.7
v5_defense_size_beta1.5,v5,20098,0,b,-1,1,DONE,DONE,105,18.9
v5_defense_size_beta1.5,v5,20100,0,b,-1,1,DONE,DONE,153,14.6
v5_defense_size_beta1.5,v5,20103,1,b,-1,1,DONE,DONE,110,17.8
v5_defense_size_beta1.5,v5,20101,1,a,1,-1,DONE,DONE,172,25.3
v5_defense_size_beta1.5,v5,20102,0,b,-1,1,DONE,DONE,309,27.0
v5_defense_size_beta1.5,v5,20099,1,b,-1,1,DONE,DONE,164,26.9
v5_defense_size_beta1.5,v5,20106,0,b,-1,1,DONE,DONE,108,12.6
v5_defense_size_beta1.5,v5,20104,0,b,-1,1,DONE,DONE,186,30.8
v5_defense_size_beta1.5,v5,20108,0,b,-1,1,DONE,DONE,109,10.4
v5_defense_size_beta1.5,v5,20105,1,a,1,-1,DONE,DONE,149,19.5
v5_defense_size_beta1.5,v5,20107,1,b,-1,1,DONE,DONE,142,20.6
v5_defense_size_beta1.5,v5,20110,0,b,-1,1,DONE,DONE,128,14.4
v5_defense_size_beta1.5,v5,20109,1,b,-1,1,DONE,DONE,133,17.5
v5_defense_size_beta1.5,v5,20112,0,b,-1,1,DONE,DONE,113,10.4
v5_defense_size_beta1.5,v5,20111,1,b,-1,1,DONE,DONE,177,14.6
v5_defense_size_beta1.5,v5,20115,1,b,-1,1,DONE,DONE,119,10.5
v5_defense_size_beta1.5,v5,20116,0,b,-1,1,DONE,DONE,77,9.6
v5_defense_size_beta1.5,v5,20117,1,b,-1,1,DONE,DONE,114,8.4
v5_defense_size_beta1.5,v5,20114,0,b,-1,1,DONE,DONE,144,12.8
v5_defense_size_beta1.5,v5,20119,1,b,-1,1,DONE,DONE,133,11.8
v5_defense_size_beta1.5,v5,20113,1,b,-1,1,DONE,DONE,288,20.7
v5_defense_size_beta1.5,v5,20118,0,b,-1,1,DONE,DONE,177,10.6
