agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reserve_frac0.5,v5,20003,1,b,-1,1,DONE,DONE,125,15.7
v5_reserve_frac0.5,v5,20000,0,b,-1,1,DONE,DONE,162,27.0
v5_reserve_frac0.5,v5,20004,0,a,1,-1,DONE,DONE,155,29.2
v5_reserve_frac0.5,v5,20002,0,a,1,-1,DONE,DONE,242,32.0
v5_reserve_frac0.5,v5,20001,1,b,-1,1,DONE,DONE,157,29.8
v5_reserve_frac0.5,v5,20005,1,a,1,-1,DONE,DONE,162,29.4
v5_reserve_frac0.5,v5,20006,0,a,1,-1,DONE,DONE,161,18.1
v5_reserve_frac0.5,v5,20009,1,b,-1,1,DONE,DONE,139,16.3
v5_reserve_frac0.5,v5,20008,0,a,1,-1,DONE,DONE,128,18.2
v5_reserve_frac0.5,v5,20007,1,b,-1,1,DONE,DONE,139,24.2
v5_reserve_frac0.5,v5,20012,0,b,-1,1,DONE,DONE,170,16.8
v5_reserve_frac0.5,v5,20010,0,b,-1,1,DONE,DONE,148,26.2
v5_reserve_frac0.5,v5,20011,1,a,1,-1,DONE,DONE,161,31.6
v5_reserve_frac0.5,v5,20013,1,a,1,-1,DONE,DONE,152,18.5
v5_reserve_frac0.5,v5,20014,0,b,-1,1,DONE,DONE,133,23.2
v5_reserve_frac0.5,v5,20016,0,a,1,-1,DONE,DONE,213,23.3
v5_reserve_frac0.5,v5,20018,0,b,-1,1,DONE,DONE,162,19.0
v5_reserve_frac0.5,v5,20015,1,b,-1,1,DONE,DONE,165,33.6
v5_reserve_frac0.5,v5,20022,0,a,1,-1,DONE,DONE,93,10.5
v5_reserve_frac0.5,v5,20020,0,b,-1,1,DONE,DONE,126,24.1
v5_reserve_frac0.5,v5,20017,1,b,-1,1,DONE,DONE,189,38.3
v5_reserve_frac0.5,v5,20019,1,b,-1,1,DONE,DONE,186,34.4
v5_reserve_frac0.5,v5,20021,1,a,1,-1,DONE,DONE,179,19.0
v5_reserve_frac0.5,v5,20023,1,b,-1,1,DONE,DONE,217,29.3
v5_reserve_frac0.5,v5,20024,0,a,1,-1,DONE,DONE,177,18.0
v5_reserve_frac0.5,v5,20028,0,b,-1,1,DONE,DONE,137,11.9
v5_reserve_frac0.5,v5,20025,1,b,-1,1,DONE,DONE,139,24.3
v5_reserve_frac0.5,v5,20029,1,a,1,-1,DONE,DONE,143,19.4
v5_reserve_frac0.5,v5,20027,1,b,-1,1,DONE,DONE,167,19.7
v5_reserve_frac0.5,v5,20031,1,b,-1,1,DONE,DONE,203,35.4
v5_reserve_frac0.5,v5,20030,0,b,-1,1,DONE,DONE,178,30.3
v5_reserve_frac0.5,v5,20034,0,b,-1,1,DONE,DONE,135,15.8
v5_reserve_frac0.5,v5,20033,1,a,1,-1,DONE,DONE,128,17.0
v5_reserve_frac0.5,v5,20026,0,b,-1,1,DONE,DONE,223,38.5
v5_reserve_frac0.5,v5,20032,0,b,-1,1,DONE,DONE,173,28.8
v5_reserve_frac0.5,v5,20036,0,b,-1,1,DONE,DONE,139,24.1
v5_reserve_frac0.5,v5,20038,0,b,-1,1,DONE,DONE,177,22.1
v5_reserve_frac0.5,v5,20037,1,b,-1,1,DONE,DONE,159,23.2
v5_reserve_frac0.5,v5,20035,1,b,-1,1,DONE,DONE,224,31.4
v5_reserve_frac0.5,v5,20039,1,a,1,-1,DONE,DONE,187,32.6
v5_reserve_frac0.5,v5,20040,0,b,-1,1,DONE,DONE,192,25.3
v5_reserve_frac0.5,v5,20041,1,b,-1,1,DONE,DONE,134,17.9
v5_reserve_frac0.5,v5,20043,1,b,-1,1,DONE,DONE,123,18.2
v5_reserve_frac0.5,v5,20042,0,b,-1,1,DONE,DONE,194,22.2
v5_reserve_frac0.5,v5,20047,1,b,-1,1,DONE,DONE,149,15.3
v5_reserve_frac0.5,v5,20046,0,b,-1,1,DONE,DONE,117,18.2
v5_reserve_frac0.5,v5,20045,1,b,-1,1,DONE,DONE,169,25.0
v5_reserve_frac0.5,v5,20044,0,b,-1,1,DONE,DONE,147,15.7
v5_reserve_frac0.5,v5,20052,0,b,-1,1,DONE,DONE,138,12.3
v5_reserve_frac0.5,v5,20053,1,b,-1,1,DONE,DONE,116,12.6
v5_reserve_frac0.5,v5,20048,0,b,-1,1,DONE,DONE,119,13.3
v5_reserve_frac0.5,v5,20049,1,a,1,-1,DONE,DONE,126,16.0
v5_reserve_frac0.5,v5,20056,0,b,-1,1,DONE,DONE,121,12.6
v5_reserve_frac0.5,v5,20057,1,a,1,-1,DONE,DONE,119,15.4
v5_reserve_frac0.5,v5,20050,0,a,1,-1,DONE,DONE,214,24.5
v5_reserve_frac0.5,v5,20058,0,b,-1,1,DONE,DONE,131,14.3
v5_reserve_frac0.5,v5,20055,1,a,1,-1,DONE,DONE,169,30.6
v5_reserve_frac0.5,v5,20062,0,b,-1,1,DONE,DONE,108,12.0
v5_reserve_frac0.5,v5,20059,1,b,-1,1,DONE,DONE,153,25.5
v5_reserve_frac0.5,v5,20061,1,a,1,-1,DONE,DONE,145,17.2
v5_reserve_frac0.5,v5,20054,0,b,-1,1,DONE,DONE,220,39.4
v5_reserve_frac0.5,v5,20064,0,b,-1,1,DONE,DONE,93,10.8
v5_reserve_frac0.5,v5,20051,1,a,1,-1,DONE,DONE,499,67.6
v5_reserve_frac0.5,v5,20066,0,b,-1,1,DONE,DONE,99,16.0
v5_reserve_frac0.5,v5,20065,1,a,1,-1,DONE,DONE,144,16.2
v5_reserve_frac0.5,v5,20063,1,b,-1,1,DONE,DONE,155,27.6
v5_reserve_frac0.5,v5,20070,0,b,-1,1,DONE,DONE,101,12.6
v5_reserve_frac0.5,v5,20068,0,b,-1,1,DONE,DONE,128,23.0
v5_reserve_frac0.5,v5,20067,1,a,1,-1,DONE,DONE,184,24.0
v5_reserve_frac0.5,v5,20060,0,b,-1,1,DONE,DONE,499,69.7
v5_reserve_frac0.5,v5,20069,1,b,-1,1,DONE,DONE,162,25.6
v5_reserve_frac0.5,v5,20072,0,b,-1,1,DONE,DONE,86,12.2
v5_reserve_frac0.5,v5,20073,1,a,1,-1,DONE,DONE,137,23.2
v5_reserve_frac0.5,v5,20071,1,a,1,-1,DONE,DONE,229,31.1
v5_reserve_frac0.5,v5,20077,1,a,1,-1,DONE,DONE,131,15.3
v5_reserve_frac0.5,v5,20074,0,b,-1,1,DONE,DONE,115,25.7
v5_reserve_frac0.5,v5,20075,1,a,1,-1,DONE,DONE,178,24.9
v5_reserve_frac0.5,v5,20076,0,a,1,-1,DONE,DONE,157,27.4
v5_reserve_frac0.5,v5,20079,1,a,1,-1,DONE,DONE,156,21.8
v5_reserve_frac0.5,v5,20080,0,b,-1,1,DONE,DONE,123,20.8
v5_reserve_frac0.5,v5,20082,0,b,-1,1,DONE,DONE,162,21.6
v5_reserve_frac0.5,v5,20078,0,a,1,-1,DONE,DONE,160,30.8
v5_reserve_frac0.5,v5,20084,0,b,-1,1,DONE,DONE,146,16.4
v5_reserve_frac0.5,v5,20081,1,b,-1,1,DONE,DONE,183,28.2
v5_reserve_frac0.5,v5,20083,1,a,1,-1,DONE,DONE,109,20.9
v5_reserve_frac0.5,v5,20085,1,b,-1,1,DONE,DONE,142,20.5
v5_reserve_frac0.5,v5,20088,0,a,1,-1,DONE,DONE,186,18.8
v5_reserve_frac0.5,v5,20087,1,b,-1,1,DONE,DONE,127,17.5
v5_reserve_frac0.5,v5,20090,0,b,-1,1,DONE,DONE,165,24.5
v5_reserve_frac0.5,v5,20092,0,b,-1,1,DONE,DONE,121,14.5
v5_reserve_frac0.5,v5,20086,0,b,-1,1,DONE,DONE,196,36.7
v5_reserve_frac0.5,v5,20089,1,a,1,-1,DONE,DONE,161,25.3
v5_reserve_frac0.5,v5,20091,1,b,-1,1,DONE,DONE,114,18.4
v5_reserve_frac0.5,v5,20093,1,b,-1,1,DONE,DONE,123,20.6
v5_reserve_frac0.5,v5,20096,0,b,-1,1,DONE,DONE,151,21.6
v5_reserve_frac0.5,v5,20095,1,b,-1,1,DONE,DONE,136,25.3
v5_reserve_frac0.5,v5,20094,0,b,-1,1,DONE,DONE,290,32.1
v5_reserve_frac0.5,v5,20098,0,b,-1,1,DONE,DONE,170,20.4
v5_reserve_frac0.5,v5,20099,1,b,-1,1,DONE,DONE,161,27.1
v5_reserve_frac0.5,v5,20097,1,b,-1,1,DONE,DONE,183,36.0
v5_reserve_frac0.5,v5,20100,0,a,1,-1,DONE,DONE,132,22.0
v5_reserve_frac0.5,v5,20101,1,b,-1,1,DONE,DONE,179,20.5
v5_reserve_frac0.5,v5,20102,0,b,-1,1,DONE,DONE,167,27.0
v5_reserve_frac0.5,v5,20103,1,b,-1,1,DONE,DONE,146,19.3
v5_reserve_frac0.5,v5,20104,0,b,-1,1,DONE,DONE,174,21.7
v5_reserve_frac0.5,v5,20105,1,a,1,-1,DONE,DONE,175,21.6
v5_reserve_frac0.5,v5,20106,0,b,-1,1,DONE,DONE,172,30.7
v5_reserve_frac0.5,v5,20107,1,b,-1,1,DONE,DONE,108,13.6
v5_reserve_frac0.5,v5,20108,0,b,-1,1,DONE,DONE,151,26.4
v5_reserve_frac0.5,v5,20110,0,b,-1,1,DONE,DONE,142,21.3
v5_reserve_frac0.5,v5,20109,1,b,-1,1,DONE,DONE,204,31.8
v5_reserve_frac0.5,v5,20111,1,a,1,-1,DONE,DONE,128,22.8
v5_reserve_frac0.5,v5,20112,0,b,-1,1,DONE,DONE,178,21.6
v5_reserve_frac0.5,v5,20115,1,a,1,-1,DONE,DONE,174,19.2
v5_reserve_frac0.5,v5,20117,1,a,1,-1,DONE,DONE,161,21.3
v5_reserve_frac0.5,v5,20113,1,b,-1,1,DONE,DONE,177,30.8
v5_reserve_frac0.5,v5,20118,0,b,-1,1,DONE,DONE,148,21.6
v5_reserve_frac0.5,v5,20114,0,b,-1,1,DONE,DONE,125,25.7
v5_reserve_frac0.5,v5,20116,0,a,1,-1,DONE,DONE,215,33.6
v5_reserve_frac0.5,v5,20119,1,b,-1,1,DONE,DONE,147,12.1
