agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_value_rerank_eps4.0,v5,20108,0,b,-1,1,DONE,DONE,210,28.8
v5_value_rerank_eps4.0,v5,20111,1,b,-1,1,DONE,DONE,183,29.0
v5_value_rerank_eps4.0,v5,20113,1,b,-1,1,DONE,DONE,157,18.0
v5_value_rerank_eps4.0,v5,20109,1,b,-1,1,DONE,DONE,227,30.2
v5_value_rerank_eps4.0,v5,20112,0,a,1,-1,DONE,DONE,161,26.7
v5_value_rerank_eps4.0,v5,20110,0,a,1,-1,DONE,DONE,499,51.7
v5_value_rerank_eps4.0,v5,20114,0,b,-1,1,DONE,DONE,158,19.8
v5_value_rerank_eps4.0,v5,20115,1,a,1,-1,DONE,DONE,300,36.7
v5_value_rerank_eps4.0,v5,20118,0,b,-1,1,DONE,DONE,182,31.5
v5_value_rerank_eps4.0,v5,20117,1,a,1,-1,DONE,DONE,165,26.2
v5_value_rerank_eps4.0,v5,20119,1,b,-1,1,DONE,DONE,175,16.3
v5_value_rerank_eps4.0,v5,20116,0,b,-1,1,DONE,DONE,499,38.6
