agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_opp_inject_waves3,v5,20001,1,b,-1,1,DONE,DONE,150,12.3
v5_opp_inject_waves3,v5,20000,0,a,1,-1,DONE,DONE,149,29.3
v5_opp_inject_waves3,v5,20006,0,b,-1,1,DONE,DONE,166,19.5
v5_opp_inject_waves3,v5,20005,1,b,-1,1,DONE,DONE,170,32.7
v5_opp_inject_waves3,v5,20002,0,a,1,-1,DONE,DONE,175,36.2
v5_opp_inject_waves3,v5,20003,1,a,1,-1,DONE,DONE,204,42.3
v5_opp_inject_waves3,v5,20008,0,b,-1,1,DONE,DONE,199,23.0
v5_opp_inject_waves3,v5,20004,0,b,-1,1,DONE,DONE,499,61.7
v5_opp_inject_waves3,v5,20010,0,b,-1,1,DONE,DONE,170,27.8
v5_opp_inject_waves3,v5,20011,1,b,-1,1,DONE,DONE,146,22.9
v5_opp_inject_waves3,v5,20012,0,a,1,-1,DONE,DONE,148,22.3
v5_opp_inject_waves3,v5,20007,1,b,-1,1,DONE,DONE,214,46.9
v5_opp_inject_waves3,v5,20009,1,a,1,-1,DONE,DONE,189,43.8
v5_opp_inject_waves3,v5,20015,1,a,1,-1,DONE,DONE,164,23.3
v5_opp_inject_waves3,v5,20013,1,a,1,-1,DONE,DONE,271,36.2
v5_opp_inject_waves3,v5,20014,0,a,1,-1,DONE,DONE,188,37.3
v5_opp_inject_waves3,v5,20019,1,b,-1,1,DONE,DONE,148,19.6
v5_opp_inject_waves3,v5,20018,0,a,1,-1,DONE,DONE,284,36.7
v5_opp_inject_waves3,v5,20017,1,b,-1,1,DONE,DONE,228,41.1
v5_opp_inject_waves3,v5,20021,1,a,1,-1,DONE,DONE,125,29.1
v5_opp_inject_waves3,v5,20020,0,a,1,-1,DONE,DONE,185,39.4
v5_opp_inject_waves3,v5,20023,1,b,-1,1,DONE,DONE,166,25.2
v5_opp_inject_waves3,v5,20024,0,a,1,-1,DONE,DONE,125,15.6
v5_opp_inject_waves3,v5,20016,0,tie,1,1,DONE,DONE,499,75.4
v5_opp_inject_waves3,v5,20022,0,a,1,-1,DONE,DONE,155,29.5
v5_opp_inject_waves3,v5,20026,0,a,1,-1,DONE,DONE,127,19.9
v5_opp_inject_waves3,v5,20025,1,b,-1,1,DONE,DONE,206,16.7
v5_opp_inject_waves3,v5,20027,1,a,1,-1,DONE,DONE,133,18.1
v5_opp_inject_waves3,v5,20029,1,b,-1,1,DONE,DONE,166,17.0
v5_opp_inject_waves3,v5,20030,0,b,-1,1,DONE,DONE,150,20.2
v5_opp_inject_waves3,v5,20033,1,a,1,-1,DONE,DONE,128,13.1
v5_opp_inject_waves3,v5,20028,0,a,1,-1,DONE,DONE,156,22.6
v5_opp_inject_waves3,v5,20031,1,b,-1,1,DONE,DONE,186,18.3
v5_opp_inject_waves3,v5,20035,1,a,1,-1,DONE,DONE,173,14.3
v5_opp_inject_waves3,v5,20036,0,a,1,-1,DONE,DONE,161,13.2
v5_opp_inject_waves3,v5,20032,0,b,-1,1,DONE,DONE,146,19.8
v5_opp_inject_waves3,v5,20039,1,b,-1,1,DONE,DONE,135,16.1
v5_opp_inject_waves3,v5,20040,0,b,-1,1,DONE,DONE,127,15.7
v5_opp_inject_waves3,v5,20038,0,b,-1,1,DONE,DONE,192,32.6
v5_opp_inject_waves3,v5,20037,1,a,1,-1,DONE,DONE,187,28.2
v5_opp_inject_waves3,v5,20041,1,b,-1,1,DONE,DONE,183,26.0
v5_opp_inject_waves3,v5,20042,0,b,-1,1,DONE,DONE,295,36.5
v5_opp_inject_waves3,v5,20046,0,b,-1,1,DONE,DONE,124,13.9
v5_opp_inject_waves3,v5,20044,0,a,1,-1,DONE,DONE,167,36.0
v5_opp_inject_waves3,v5,20047,1,a,1,-1,DONE,DONE,184,21.8
v5_opp_inject_waves3,v5,20034,0,tie,1,1,DONE,DONE,499,75.5
v5_opp_inject_waves3,v5,20045,1,a,1,-1,DONE,DONE,246,40.9
v5_opp_inject_waves3,v5,20043,1,a,1,-1,DONE,DONE,265,41.7
v5_opp_inject_waves3,v5,20048,0,a,1,-1,DONE,DONE,165,22.1
v5_opp_inject_waves3,v5,20052,0,b,-1,1,DONE,DONE,162,19.8
v5_opp_inject_waves3,v5,20053,1,a,1,-1,DONE,DONE,165,29.3
v5_opp_inject_waves3,v5,20054,0,a,1,-1,DONE,DONE,132,16.5
v5_opp_inject_waves3,v5,20050,0,b,-1,1,DONE,DONE,194,37.4
v5_opp_inject_waves3,v5,20055,1,a,1,-1,DONE,DONE,141,17.9
v5_opp_inject_waves3,v5,20049,1,a,1,-1,DONE,DONE,149,31.9
v5_opp_inject_waves3,v5,20051,1,a,1,-1,DONE,DONE,154,32.9
v5_opp_inject_waves3,v5,20057,1,b,-1,1,DONE,DONE,126,15.2
v5_opp_inject_waves3,v5,20058,0,a,1,-1,DONE,DONE,118,15.7
v5_opp_inject_waves3,v5,20060,0,b,-1,1,DONE,DONE,128,16.7
v5_opp_inject_waves3,v5,20063,1,a,1,-1,DONE,DONE,134,14.2
v5_opp_inject_waves3,v5,20062,0,b,-1,1,DONE,DONE,163,16.5
v5_opp_inject_waves3,v5,20061,1,a,1,-1,DONE,DONE,131,22.2
v5_opp_inject_waves3,v5,20059,1,a,1,-1,DONE,DONE,149,17.9
v5_opp_inject_waves3,v5,20056,0,a,1,-1,DONE,DONE,311,46.1
v5_opp_inject_waves3,v5,20068,0,a,1,-1,DONE,DONE,147,13.9
v5_opp_inject_waves3,v5,20067,1,b,-1,1,DONE,DONE,164,22.7
v5_opp_inject_waves3,v5,20065,1,b,-1,1,DONE,DONE,112,17.7
v5_opp_inject_waves3,v5,20069,1,b,-1,1,DONE,DONE,203,18.9
v5_opp_inject_waves3,v5,20064,0,a,1,-1,DONE,DONE,270,40.1
v5_opp_inject_waves3,v5,20070,0,a,1,-1,DONE,DONE,195,19.3
v5_opp_inject_waves3,v5,20066,0,a,1,-1,DONE,DONE,198,32.5
v5_opp_inject_waves3,v5,20073,1,b,-1,1,DONE,DONE,166,15.0
v5_opp_inject_waves3,v5,20071,1,a,1,-1,DONE,DONE,142,22.9
v5_opp_inject_waves3,v5,20072,0,b,-1,1,DONE,DONE,222,27.9
v5_opp_inject_waves3,v5,20075,1,b,-1,1,DONE,DONE,167,20.8
v5_opp_inject_waves3,v5,20076,0,a,1,-1,DONE,DONE,153,22.9
v5_opp_inject_waves3,v5,20074,0,a,1,-1,DONE,DONE,143,20.5
v5_opp_inject_waves3,v5,20078,0,b,-1,1,DONE,DONE,145,16.9
v5_opp_inject_waves3,v5,20082,0,a,1,-1,DONE,DONE,131,29.6
v5_opp_inject_waves3,v5,20081,1,a,1,-1,DONE,DONE,213,37.0
v5_opp_inject_waves3,v5,20077,1,a,1,-1,DONE,DONE,201,37.6
v5_opp_inject_waves3,v5,20083,1,a,1,-1,DONE,DONE,129,16.7
v5_opp_inject_waves3,v5,20079,1,b,-1,1,DONE,DONE,384,51.6
v5_opp_inject_waves3,v5,20088,0,b,-1,1,DONE,DONE,127,15.4
v5_opp_inject_waves3,v5,20087,1,b,-1,1,DONE,DONE,155,17.6
v5_opp_inject_waves3,v5,20080,0,b,-1,1,DONE,DONE,225,47.4
v5_opp_inject_waves3,v5,20085,1,a,1,-1,DONE,DONE,130,23.5
v5_opp_inject_waves3,v5,20086,0,a,1,-1,DONE,DONE,192,36.4
v5_opp_inject_waves3,v5,20089,1,a,1,-1,DONE,DONE,162,18.0
v5_opp_inject_waves3,v5,20090,0,a,1,-1,DONE,DONE,163,21.1
v5_opp_inject_waves3,v5,20084,0,a,1,-1,DONE,DONE,356,55.7
v5_opp_inject_waves3,v5,20095,1,b,-1,1,DONE,DONE,169,24.9
v5_opp_inject_waves3,v5,20091,1,a,1,-1,DONE,DONE,174,22.5
v5_opp_inject_waves3,v5,20093,1,b,-1,1,DONE,DONE,188,31.8
v5_opp_inject_waves3,v5,20092,0,b,-1,1,DONE,DONE,156,35.1
v5_opp_inject_waves3,v5,20098,0,a,1,-1,DONE,DONE,157,18.7
v5_opp_inject_waves3,v5,20097,1,b,-1,1,DONE,DONE,210,25.9
v5_opp_inject_waves3,v5,20094,0,b,-1,1,DONE,DONE,172,37.6
v5_opp_inject_waves3,v5,20096,0,b,-1,1,DONE,DONE,256,52.1
v5_opp_inject_waves3,v5,20101,1,a,1,-1,DONE,DONE,222,25.4
v5_opp_inject_waves3,v5,20099,1,a,1,-1,DONE,DONE,205,44.0
v5_opp_inject_waves3,v5,20100,0,b,-1,1,DONE,DONE,202,39.8
v5_opp_inject_waves3,v5,20103,1,a,1,-1,DONE,DONE,227,28.0
v5_opp_inject_waves3,v5,20105,1,a,1,-1,DONE,DONE,161,16.4
v5_opp_inject_waves3,v5,20102,0,b,-1,1,DONE,DONE,142,19.2
v5_opp_inject_waves3,v5,20108,0,a,1,-1,DONE,DONE,122,11.2
v5_opp_inject_waves3,v5,20104,0,a,1,-1,DONE,DONE,164,18.5
v5_opp_inject_waves3,v5,20107,1,a,1,-1,DONE,DONE,227,21.5
v5_opp_inject_waves3,v5,20110,0,a,1,-1,DONE,DONE,182,24.7
v5_opp_inject_waves3,v5,20106,0,a,1,-1,DONE,DONE,204,20.3
v5_opp_inject_waves3,v5,20113,1,b,-1,1,DONE,DONE,150,20.1
v5_opp_inject_waves3,v5,20111,1,a,1,-1,DONE,DONE,170,26.9
v5_opp_inject_waves3,v5,20114,0,a,1,-1,DONE,DONE,149,18.2
v5_opp_inject_waves3,v5,20109,1,b,-1,1,DONE,DONE,214,26.3
v5_opp_inject_waves3,v5,20112,0,b,-1,1,DONE,DONE,394,39.7
v5_opp_inject_waves3,v5,20115,1,a,1,-1,DONE,DONE,208,24.0
v5_opp_inject_waves3,v5,20118,0,a,1,-1,DONE,DONE,166,18.4
v5_opp_inject_waves3,v5,20119,1,b,-1,1,DONE,DONE,154,16.0
v5_opp_inject_waves3,v5,20117,1,a,1,-1,DONE,DONE,182,17.5
v5_opp_inject_waves3,v5,20116,0,a,1,-1,DONE,DONE,182,17.7
