archetype,dose,seed,v5_side,outcome,reward_v5,reward_arch,score_v5,score_arch,steps,status_v5,status_arch,seconds
swarmer,3,20079,1,v5,1,-1,6008.0,0.0,170,DONE,DONE,16.7
swarmer,3,20081,1,v5,1,-1,3464.0,0.0,112,DONE,DONE,15.6
swarmer,3,20083,1,v5,1,-1,3099.0,0.0,123,DONE,DONE,14.2
swarmer,3,20084,0,v5,1,-1,2284.0,0.0,106,DONE,DONE,7.2
swarmer,3,20080,0,v5,1,-1,4955.0,0.0,136,DONE,DONE,10.3
swarmer,3,20088,0,v5,1,-1,1883.0,0.0,93,DONE,DONE,10.5
swarmer,3,20087,1,v5,1,-1,3208.0,0.0,138,DONE,DONE,15.2
swarmer,3,20090,0,v5,1,-1,7032.0,0.0,146,DONE,DONE,11.8
swarmer,3,20086,0,v5,1,-1,1168.0,0.0,76,DONE,DONE,9.2
swarmer,3,20089,1,v5,1,-1,3728.0,0.0,150,DONE,DONE,11.3
swarmer,3,20085,1,v5,1,-1,3443.0,0.0,120,DONE,DONE,17.2
swarmer,3,20093,1,v5,1,-1,4409.0,0.0,130,DONE,DONE,10.4
swarmer,3,20091,1,v5,1,-1,5583.0,0.0,144,DONE,DONE,17.9
swarmer,3,20094,0,v5,1,-1,6810.0,0.0,143,DONE,DONE,13.5
swarmer,3,20092,0,v5,1,-1,5058.0,0.0,144,DONE,DONE,20.6
swarmer,3,20095,1,v5,1,-1,6443.0,0.0,153,DONE,DONE,12.1
swarmer,3,20096,0,v5,1,-1,1345.0,0.0,84,DONE,DONE,9.4
swarmer,3,20097,1,v5,1,-1,2245.0,0.0,135,DONE,DONE,10.4
swarmer,3,20100,0,v5,1,-1,5640.0,0.0,118,DONE,DONE,9.5
swarmer,3,20098,0,v5,1,-1,5611.0,0.0,131,DONE,DONE,11.7
swarmer,3,20105,1,v5,1,-1,2310.0,0.0,67,DONE,DONE,5.0
swarmer,3,20101,1,v5,1,-1,5143.0,0.0,127,DONE,DONE,16.3
swarmer,3,20104,0,v5,1,-1,2936.0,0.0,156,DONE,DONE,12.1
swarmer,3,20099,1,v5,1,-1,3587.0,0.0,128,DONE,DONE,13.3
swarmer,3,20106,0,v5,1,-1,666.0,0.0,85,DONE,DONE,9.1
swarmer,3,20102,0,v5,1,-1,6819.0,0.0,143,DONE,DONE,19.5
swarmer,3,20103,1,v5,1,-1,4860.0,0.0,129,DONE,DONE,15.6
swarmer,3,20107,1,v5,1,-1,7256.0,0.0,151,DONE,DONE,11.7
swarmer,3,20108,0,v5,1,-1,3963.0,0.0,102,DONE,DONE,7.9
swarmer,3,20109,1,v5,1,-1,7211.0,0.0,134,DONE,DONE,18.3
swarmer,3,20111,1,v5,1,-1,5673.0,0.0,114,DONE,DONE,12.5
swarmer,3,20112,0,v5,1,-1,2238.0,0.0,101,DONE,DONE,12.8
swarmer,3,20114,0,v5,1,-1,4913.0,0.0,128,DONE,DONE,8.3
swarmer,3,20113,1,v5,1,-1,6687.0,0.0,158,DONE,DONE,13.9
swarmer,3,20110,0,v5,1,-1,1675.0,0.0,78,DONE,DONE,9.9
swarmer,3,20118,0,v5,1,-1,5594.0,0.0,141,DONE,DONE,10.4
swarmer,3,20116,0,v5,1,-1,4065.0,0.0,125,DONE,DONE,13.2
swarmer,3,20119,1,v5,1,-1,7109.0,0.0,185,DONE,DONE,11.3
swarmer,6,20001,1,v5,1,-1,1992.0,0.0,68,DONE,DONE,4.0
swarmer,3,20117,1,v5,1,-1,6906.0,0.0,157,DONE,DONE,15.6
swarmer,3,20115,1,v5,1,-1,7775.0,0.0,152,DONE,DONE,20.0
swarmer,6,20000,0,v5,1,-1,2678.0,0.0,129,DONE,DONE,15.7
swarmer,6,20003,1,v5,1,-1,4811.0,0.0,102,DONE,DONE,8.6
swarmer,6,20002,0,v5,1,-1,5176.0,0.0,152,DONE,DONE,14.2
swarmer,6,20005,1,v5,1,-1,5668.0,0.0,138,DONE,DONE,14.8
swarmer,6,20004,0,v5,1,-1,6376.0,0.0,131,DONE,DONE,15.3
swarmer,6,20006,0,v5,1,-1,1984.0,0.0,87,DONE,DONE,9.6
swarmer,6,20007,1,v5,1,-1,2923.0,0.0,152,DONE,DONE,14.9
swarmer,6,20013,1,v5,1,-1,3999.0,0.0,98,DONE,DONE,7.9
swarmer,6,20008,0,v5,1,-1,4067.0,0.0,115,DONE,DONE,8.8
swarmer,6,20009,1,v5,1,-1,1069.0,0.0,75,DONE,DONE,8.0
swarmer,6,20010,0,v5,1,-1,2652.0,0.0,97,DONE,DONE,11.1
swarmer,6,20012,0,v5,1,-1,7655.0,0.0,134,DONE,DONE,19.2
swarmer,6,20015,1,v5,1,-1,6941.0,0.0,153,DONE,DONE,11.7
swarmer,6,20011,1,v5,1,-1,4804.0,0.0,122,DONE,DONE,15.3
swarmer,6,20017,1,v5,1,-1,7056.0,0.0,137,DONE,DONE,13.4
swarmer,6,20016,0,v5,1,-1,4858.0,0.0,157,DONE,DONE,18.3
swarmer,6,20019,1,v5,1,-1,6207.0,0.0,151,DONE,DONE,10.8
swarmer,6,20014,0,v5,1,-1,5220.0,0.0,142,DONE,DONE,16.1
swarmer,6,20018,0,v5,1,-1,5384.0,0.0,138,DONE,DONE,15.6
swarmer,6,20022,0,v5,1,-1,636.0,0.0,52,DONE,DONE,5.3
swarmer,6,20021,1,v5,1,-1,3137.0,0.0,114,DONE,DONE,8.6
swarmer,6,20023,1,v5,1,-1,8914.0,0.0,151,DONE,DONE,11.8
swarmer,6,20025,1,v5,1,-1,1583.0,0.0,118,DONE,DONE,12.2
swarmer,6,20026,0,v5,1,-1,4106.0,0.0,109,DONE,DONE,9.6
swarmer,6,20024,0,v5,1,-1,5342.0,0.0,131,DONE,DONE,13.6
swarmer,6,20027,1,v5,1,-1,2294.0,0.0,118,DONE,DONE,7.4
swarmer,6,20020,0,v5,1,-1,8084.0,0.0,159,DONE,DONE,22.4
swarmer,6,20030,0,v5,1,-1,1328.0,0.0,86,DONE,DONE,11.0
swarmer,6,20028,0,v5,1,-1,3111.0,0.0,169,DONE,DONE,15.4
swarmer,6,20031,1,v5,1,-1,4387.0,0.0,109,DONE,DONE,8.0
swarmer,6,20029,1,v5,1,-1,5479.0,0.0,140,DONE,DONE,10.0
swarmer,6,20036,0,v5,1,-1,2053.0,0.0,75,DONE,DONE,5.4
swarmer,6,20033,1,v5,1,-1,2091.0,0.0,80,DONE,DONE,9.8
swarmer,6,20034,0,v5,1,-1,4951.0,0.0,125,DONE,DONE,14.6
swarmer,6,20035,1,v5,1,-1,4442.0,0.0,132,DONE,DONE,14.2
swarmer,6,20037,1,v5,1,-1,4897.0,0.0,141,DONE,DONE,9.6
swarmer,6,20032,0,v5,1,-1,3349.0,0.0,101,DONE,DONE,14.4
swarmer,6,20038,0,v5,1,-1,2177.0,0.0,83,DONE,DONE,6.3
swarmer,6,20039,1,v5,1,-1,2705.0,0.0,135,DONE,DONE,9.0
swarmer,6,20040,0,v5,1,-1,2640.0,0.0,89,DONE,DONE,10.2
swarmer,6,20041,1,v5,1,-1,9360.0,0.0,147,DONE,DONE,10.7
swarmer,6,20042,0,v5,1,-1,5242.0,0.0,137,DONE,DONE,13.1
swarmer,6,20046,0,v5,1,-1,6367.0,0.0,139,DONE,DONE,12.1
swarmer,6,20045,1,v5,1,-1,4975.0,0.0,159,DONE,DONE,18.1
swarmer,6,20047,1,v5,1,-1,4639.0,0.0,148,DONE,DONE,18.2
swarmer,6,20043,1,v5,1,-1,7066.0,0.0,124,DONE,DONE,18.7
swarmer,6,20048,0,v5,1,-1,3161.0,0.0,140,DONE,DONE,10.6
swarmer,6,20044,0,v5,1,-1,4647.0,0.0,127,DONE,DONE,18.1
swarmer,6,20049,1,v5,1,-1,5677.0,0.0,142,DONE,DONE,16.2
swarmer,6,20051,1,v5,1,-1,1826.0,0.0,81,DONE,DONE,11.2
swarmer,6,20053,1,v5,1,-1,3086.0,0.0,93,DONE,DONE,6.7
swarmer,6,20050,0,v5,1,-1,5850.0,0.0,119,DONE,DONE,9.0
swarmer,6,20052,0,v5,1,-1,5050.0,0.0,138,DONE,DONE,13.9
swarmer,6,20054,0,v5,1,-1,6271.0,0.0,143,DONE,DONE,12.8
swarmer,6,20055,1,v5,1,-1,4921.0,0.0,130,DONE,DONE,13.6
swarmer,6,20060,0,v5,1,-1,5633.0,0.0,123,DONE,DONE,7.4
swarmer,6,20056,0,v5,1,-1,4803.0,0.0,140,DONE,DONE,19.5
swarmer,6,20059,1,v5,1,-1,5376.0,0.0,154,DONE,DONE,17.3
swarmer,6,20061,1,v5,1,-1,3982.0,0.0,147,DONE,DONE,9.5
swarmer,6,20062,0,v5,1,-1,4134.0,0.0,143,DONE,DONE,10.0
swarmer,6,20058,0,v5,1,-1,4606.0,0.0,91,DONE,DONE,11.5
swarmer,6,20057,1,v5,1,-1,8396.0,0.0,137,DONE,DONE,19.9
swarmer,6,20064,0,v5,1,-1,4795.0,0.0,112,DONE,DONE,13.0
swarmer,6,20063,1,v5,1,-1,5736.0,0.0,147,DONE,DONE,17.4
swarmer,6,20066,0,v5,1,-1,826.0,0.0,74,DONE,DONE,4.7
swarmer,6,20065,1,v5,1,-1,1403.0,0.0,95,DONE,DONE,8.0
swarmer,6,20067,1,v5,1,-1,3545.0,0.0,162,DONE,DONE,14.8
swarmer,6,20070,0,v5,1,-1,5766.0,0.0,121,DONE,DONE,7.2
swarmer,6,20068,0,v5,1,-1,4221.0,0.0,142,DONE,DONE,16.9
swarmer,6,20074,0,v5,1,-1,3823.0,0.0,132,DONE,DONE,8.0
swarmer,6,20069,1,v5,1,-1,5852.0,0.0,142,DONE,DONE,18.6
swarmer,6,20073,1,v5,1,-1,5609.0,0.0,139,DONE,DONE,14.4
swarmer,6,20072,0,v5,1,-1,3135.0,0.0,183,DONE,DONE,15.9
swarmer,6,20071,1,v5,1,-1,882.0,0.0,66,DONE,DONE,7.3
swarmer,6,20078,0,v5,1,-1,3176.0,0.0,90,DONE,DONE,6.3
swarmer,6,20075,1,v5,1,-1,7184.0,0.0,146,DONE,DONE,12.4
swarmer,6,20076,0,v5,1,-1,3695.0,0.0,145,DONE,DONE,13.6
swarmer,6,20077,1,v5,1,-1,4140.0,0.0,98,DONE,DONE,14.3
swarmer,6,20081,1,v5,1,-1,3891.0,0.0,118,DONE,DONE,7.9
swarmer,6,20079,1,v5,1,-1,2630.0,0.0,107,DONE,DONE,12.3
swarmer,6,20082,0,v5,1,-1,4102.0,0.0,134,DONE,DONE,12.0
swarmer,6,20080,0,v5,1,-1,4479.0,0.0,126,DONE,DONE,9.1
swarmer,6,20088,0,v5,1,-1,3907.0,0.0,128,DONE,DONE,6.9
swarmer,6,20084,0,v5,1,-1,2751.0,0.0,164,DONE,DONE,16.0
swarmer,6,20089,1,v5,1,-1,1330.0,0.0,86,DONE,DONE,5.3
swarmer,6,20083,1,v5,1,-1,3076.0,0.0,93,DONE,DONE,12.4
swarmer,6,20087,1,v5,1,-1,5046.0,0.0,121,DONE,DONE,8.9
swarmer,6,20090,0,v5,1,-1,3407.0,0.0,124,DONE,DONE,13.1
swarmer,6,20085,1,v5,1,-1,8576.0,0.0,167,DONE,DONE,17.6
swarmer,6,20091,1,v5,1,-1,5650.0,0.0,137,DONE,DONE,9.4
swarmer,6,20093,1,v5,1,-1,1063.0,0.0,93,DONE,DONE,6.5
swarmer,6,20086,0,v5,1,-1,1572.0,0.0,162,DONE,DONE,17.1
swarmer,6,20092,0,v5,1,-1,3844.0,0.0,96,DONE,DONE,11.5
swarmer,6,20094,0,v5,1,-1,3390.0,0.0,140,DONE,DONE,8.7
swarmer,6,20095,1,v5,1,-1,3107.0,0.0,93,DONE,DONE,12.1
swarmer,6,20099,1,v5,1,-1,7441.0,0.0,138,DONE,DONE,9.0
swarmer,6,20100,0,v5,1,-1,4427.0,0.0,159,DONE,DONE,9.4
swarmer,6,20102,0,v5,1,-1,2872.0,0.0,95,DONE,DONE,6.3
swarmer,6,20096,0,v5,1,-1,2323.0,0.0,123,DONE,DONE,13.2
swarmer,6,20101,1,v5,1,-1,4160.0,0.0,117,DONE,DONE,12.6
swarmer,6,20098,0,v5,1,-1,11543.0,0.0,163,DONE,DONE,23.2
swarmer,6,20103,1,v5,1,-1,7545.0,0.0,141,DONE,DONE,10.7
swarmer,6,20097,1,v5,1,-1,7020.0,0.0,152,DONE,DONE,13.9
swarmer,6,20106,0,v5,1,-1,6532.0,0.0,134,DONE,DONE,8.2
swarmer,6,20107,1,v5,1,-1,5077.0,0.0,122,DONE,DONE,10.0
swarmer,6,20104,0,v5,1,-1,5692.0,0.0,141,DONE,DONE,9.7
swarmer,6,20105,1,v5,1,-1,5496.0,0.0,154,DONE,DONE,18.2
swarmer,6,20111,1,v5,1,-1,3872.0,0.0,155,DONE,DONE,9.8
swarmer,6,20112,0,v5,1,-1,3368.0,0.0,145,DONE,DONE,9.3
swarmer,6,20110,0,v5,1,-1,2900.0,0.0,127,DONE,DONE,14.8
swarmer,6,20114,0,v5,1,-1,994.0,0.0,107,DONE,DONE,6.2
swarmer,6,20108,0,v5,1,-1,6745.0,0.0,141,DONE,DONE,16.2
swarmer,6,20113,1,v5,1,-1,5042.0,0.0,141,DONE,DONE,17.2
swarmer,6,20109,1,v5,1,-1,5015.0,0.0,119,DONE,DONE,16.6
swarmer,6,20115,1,v5,1,-1,2691.0,0.0,122,DONE,DONE,12.0
swarmer,6,20119,1,v5,1,-1,3098.0,0.0,90,DONE,DONE,6.7
swarmer,6,20118,0,v5,1,-1,5855.0,0.0,143,DONE,DONE,10.9
swarmer,6,20117,1,v5,1,-1,6325.0,0.0,113,DONE,DONE,5.7
swarmer,6,20116,0,v5,1,-1,7949.0,0.0,141,DONE,DONE,6.4
