agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5_reserve_frac0.2,v5,20074,0,b,-1,1,DONE,DONE,236,42.8
v5_reserve_frac0.2,v5,20077,1,a,1,-1,DONE,DONE,232,28.3
v5_reserve_frac0.2,v5,20073,1,a,1,-1,DONE,DONE,499,65.8
v5_reserve_frac0.2,v5,20076,0,b,-1,1,DONE,DONE,181,20.8
v5_reserve_frac0.2,v5,20079,1,a,1,-1,DONE,DONE,154,26.0
v5_reserve_frac0.2,v5,20083,1,b,-1,1,DONE,DONE,152,15.1
v5_reserve_frac0.2,v5,20080,0,b,-1,1,DONE,DONE,128,21.7
v5_reserve_frac0.2,v5,20084,0,a,1,-1,DONE,DONE,195,18.4
v5_reserve_frac0.2,v5,20082,0,b,-1,1,DONE,DONE,131,23.6
v5_reserve_frac0.2,v5,20081,1,b,-1,1,DONE,DONE,297,40.0
v5_reserve_frac0.2,v5,20086,0,b,-1,1,DONE,DONE,134,22.8
v5_reserve_frac0.2,v5,20085,1,a,1,-1,DONE,DONE,184,30.0
v5_reserve_frac0.2,v5,20089,1,b,-1,1,DONE,DONE,119,22.7
v5_reserve_frac0.2,v5,20088,0,a,1,-1,DONE,DONE,230,24.6
v5_reserve_frac0.2,v5,20087,1,b,-1,1,DONE,DONE,157,29.9
v5_reserve_frac0.2,v5,20090,0,b,-1,1,DONE,DONE,159,26.1
v5_reserve_frac0.2,v5,20093,1,a,1,-1,DONE,DONE,176,21.6
v5_reserve_frac0.2,v5,20095,1,b,-1,1,DONE,DONE,193,23.0
v5_reserve_frac0.2,v5,20091,1,a,1,-1,DONE,DONE,150,30.4
v5_reserve_frac0.2,v5,20094,0,b,-1,1,DONE,DONE,140,26.2
v5_reserve_frac0.2,v5,20092,0,a,1,-1,DONE,DONE,190,32.4
v5_reserve_frac0.2,v5,20096,0,b,-1,1,DONE,DONE,103,15.6
v5_reserve_frac0.2,v5,20101,1,b,-1,1,DONE,DONE,116,12.8
v5_reserve_frac0.2,v5,20098,0,b,-1,1,DONE,DONE,126,22.3
v5_reserve_frac0.2,v5,20097,1,b,-1,1,DONE,DONE,127,23.0
v5_reserve_frac0.2,v5,20099,1,a,1,-1,DONE,DONE,200,24.8
v5_reserve_frac0.2,v5,20105,1,b,-1,1,DONE,DONE,78,13.7
