agent_a,agent_b,seed,a_side,outcome,reward_a,reward_b,status_a,status_b,steps,seconds
v5v_t0.1,v5,20005,1,b,-1,1,DONE,DONE,118,6.8
v5v_t0.1,v5,20002,0,b,-1,1,DONE,DONE,183,11.9
v5v_t0.1,v5,20003,1,a,1,-1,DONE,DONE,122,11.6
v5v_t0.1,v5,20000,0,a,1,-1,DONE,DONE,151,15.7
v5v_t0.1,v5,20001,1,b,-1,1,DONE,DONE,178,20.6
v5v_t0.1,v5,20008,0,b,-1,1,DONE,DONE,141,17.1
v5v_t0.1,v5,20006,0,a,1,-1,DONE,DONE,280,23.4
v5v_t0.1,v5,20009,1,a,1,-1,DONE,DONE,150,17.3
v5v_t0.1,v5,20007,1,a,1,-1,DONE,DONE,298,21.9
v5v_t0.1,v5,20010,0,b,-1,1,DONE,DONE,187,24.7
v5v_t0.1,v5,20004,0,a,1,-1,DONE,DONE,499,48.2
v5v_t0.1,v5,20014,0,b,-1,1,DONE,DONE,161,16.6
v5v_t0.1,v5,20012,0,b,-1,1,DONE,DONE,170,21.6
v5v_t0.1,v5,20013,1,b,-1,1,DONE,DONE,187,21.2
v5v_t0.1,v5,20011,1,a,1,-1,DONE,DONE,215,26.1
v5v_t0.1,v5,20019,1,a,1,-1,DONE,DONE,156,14.4
v5v_t0.1,v5,20016,0,b,-1,1,DONE,DONE,150,19.1
v5v_t0.1,v5,20017,1,b,-1,1,DONE,DONE,158,19.4
v5v_t0.1,v5,20015,1,b,-1,1,DONE,DONE,180,25.2
v5v_t0.1,v5,20020,0,b,-1,1,DONE,DONE,159,18.5
v5v_t0.1,v5,20018,0,b,-1,1,DONE,DONE,262,30.7
v5v_t0.1,v5,20022,0,b,-1,1,DONE,DONE,128,18.0
v5v_t0.1,v5,20023,1,a,1,-1,DONE,DONE,129,19.4
v5v_t0.1,v5,20024,0,b,-1,1,DONE,DONE,213,32.3
v5v_t0.1,v5,20027,1,a,1,-1,DONE,DONE,102,14.6
v5v_t0.1,v5,20025,1,b,-1,1,DONE,DONE,208,29.8
v5v_t0.1,v5,20021,1,a,1,-1,DONE,DONE,343,49.5
v5v_t0.1,v5,20028,0,b,-1,1,DONE,DONE,124,19.1
v5v_t0.1,v5,20026,0,b,-1,1,DONE,DONE,156,28.1
v5v_t0.1,v5,20033,1,b,-1,1,DONE,DONE,117,12.4
v5v_t0.1,v5,20029,1,b,-1,1,DONE,DONE,143,20.6
v5v_t0.1,v5,20032,0,b,-1,1,DONE,DONE,138,23.4
v5v_t0.1,v5,20031,1,a,1,-1,DONE,DONE,136,25.3
v5v_t0.1,v5,20030,0,b,-1,1,DONE,DONE,204,29.0
v5v_t0.1,v5,20034,0,b,-1,1,DONE,DONE,178,25.2
v5v_t0.1,v5,20035,1,a,1,-1,DONE,DONE,144,16.5
v5v_t0.1,v5,20038,0,a,1,-1,DONE,DONE,114,15.3
v5v_t0.1,v5,20036,0,b,-1,1,DONE,DONE,168,29.8
v5v_t0.1,v5,20037,1,a,1,-1,DONE,DONE,154,23.1
v5v_t0.1,v5,20042,0,a,1,-1,DONE,DONE,185,23.2
v5v_t0.1,v5,20040,0,b,-1,1,DONE,DONE,179,33.3
v5v_t0.1,v5,20044,0,b,-1,1,DONE,DONE,171,20.1
v5v_t0.1,v5,20039,1,b,-1,1,DONE,DONE,222,35.3
v5v_t0.1,v5,20043,1,b,-1,1,DONE,DONE,170,28.5
v5v_t0.1,v5,20041,1,b,-1,1,DONE,DONE,193,27.0
v5v_t0.1,v5,20045,1,a,1,-1,DONE,DONE,199,23.1
v5v_t0.1,v5,20048,0,b,-1,1,DONE,DONE,109,18.3
v5v_t0.1,v5,20046,0,b,-1,1,DONE,DONE,134,23.2
v5v_t0.1,v5,20049,1,a,1,-1,DONE,DONE,240,28.0
v5v_t0.1,v5,20052,0,b,-1,1,DONE,DONE,140,16.1
v5v_t0.1,v5,20050,0,a,1,-1,DONE,DONE,191,26.1
v5v_t0.1,v5,20055,1,a,1,-1,DONE,DONE,148,15.7
v5v_t0.1,v5,20053,1,a,1,-1,DONE,DONE,167,28.1
v5v_t0.1,v5,20051,1,b,-1,1,DONE,DONE,191,33.5
v5v_t0.1,v5,20047,1,b,-1,1,DONE,DONE,302,51.0
v5v_t0.1,v5,20056,0,b,-1,1,DONE,DONE,244,24.0
v5v_t0.1,v5,20058,0,a,1,-1,DONE,DONE,162,17.8
v5v_t0.1,v5,20054,0,b,-1,1,DONE,DONE,298,48.1
v5v_t0.1,v5,20059,1,b,-1,1,DONE,DONE,185,18.9
v5v_t0.1,v5,20057,1,b,-1,1,DONE,DONE,211,18.8
