update,entropy,episode_reward_mean,episodes_finished,imitation_loss,loss,policy_loss,samples,value_loss
1,2.1648638248443604,0.0,0.0,0.0,-0.0594591461122036,-0.001669788034632802,32.0,0.014313110383227468
2,4.759792149066925,0.0,0.0,0.0,-0.12017231434583664,-0.004554970655590296,32.0,0.05435284087434411
3,0.7010104954242706,0.0,0.0,0.0,0.1733551062643528,-0.00047551863826811314,32.0,0.3897218704223633
4,1.5377721935510635,-2.3440000000000003,1.0,0.0,-0.0016251560300588608,-0.0009367421735078096,32.0,0.09088950231671333
5,6.020475149154663,0.0,0.0,0.0,-0.18299842439591885,-0.003705617622472346,32.0,0.0026428870478412136
6,17.075620651245117,0.0,0.0,0.0,-0.5143146216869354,-0.005960812093690038,32.0,0.007829618698451668
7,16.78507351875305,0.0,0.0,0.0,-0.5227466262876987,-0.030793820042163134,32.0,0.023198787588626146
8,16.074400663375854,0.0,0.0,0.0,-0.5086839310824871,-0.05738225858658552,32.0,0.06186065170913935
9,14.571312427520752,0.0,0.0,0.0,-0.3961062729358673,-0.00040304381400346756,32.0,0.08287228085100651
10,8.074413895606995,0.0,0.0,0.0,-0.21239701099693775,-0.006399721838533878,32.0,0.07247024169191718
11,4.738651514053345,0.0,0.0,0.0,-0.026991524733603,0.009434341569431126,32.0,0.21146735176444054
12,2.4263718128204346,0.0,0.0,0.0,0.05536933708935976,0.001803532475605607,32.0,0.25271390937268734
13,0.9830792024731636,0.0,0.0,0.0,-0.005207236856222153,0.0005501112900674343,32.0,0.04747005505487323
14,0.08643402345478535,0.0,0.0,0.0,0.5803148522973061,-5.509855691343546e-05,32.0,1.1659259647130966
15,0.9805119559168816,-1.0,1.0,0.0,0.07169010955840349,-0.00010148528963327408,32.0,0.2024139054119587
16,2.603559821844101,0.0,0.0,0.0,-0.06708079623058438,-0.0009882049052976072,32.0,0.02402840123977512
17,3.660757601261139,0.0,0.0,0.0,-0.09977397229522467,-0.001095139654353261,32.0,0.0222877892665565
18,8.382473826408386,0.0,0.0,0.0,-0.2666085232049227,-0.019198585767298937,32.0,0.008128535118885338
19,15.60240912437439,0.0,0.0,0.0,-0.4651464819908142,-0.004128054017201066,32.0,0.014107671653619036
20,30.60356307029724,0.0,0.0,0.0,-0.9421963468194008,-0.04293402284383774,32.0,0.0376891081687063
