update,entropy,episode_reward_mean,episodes_finished,imitation_loss,loss,policy_loss,samples,value_loss
1,2.8603404760360718,0.0,0.0,0.0,-0.06876389682292938,-0.00016118166968226433,128.0,0.0344149935990572
2,3.0943734645843506,-5.590000000000002,1.0,0.0,0.09606938250362873,-0.00022082182113081217,128.0,0.3782428130507469
3,7.322712659835815,0.0,0.0,0.0,-0.2183622010052204,-0.0008513061329722404,128.0,0.004340963903814554
4,10.505330801010132,0.0,0.0,0.0,-0.2638660594820976,-0.00034132134169340134,128.0,0.10327035002410412
5,20.218830108642578,0.0,0.0,0.0,-0.5666608959436417,-0.0015418942784890532,128.0,0.08289176411926746
6,24.97234296798706,0.0,0.0,0.0,-0.5868854224681854,-0.002551761455833912,128.0,0.3296732157468796
7,26.53333616256714,0.0,0.0,0.0,-0.6995198130607605,-0.0008427761495113373,128.0,0.19464605301618576
8,28.96172571182251,-4.5520000000000005,1.0,0.0,-0.7820007503032684,-0.0015042541781440377,128.0,0.17671048268675804
9,33.26870059967041,0.0,0.0,0.0,-0.9103229343891144,0.0002298292238265276,128.0,0.17501648887991905
10,16.79603338241577,-3.2185000000000015,2.0,0.0,-0.13851554691791534,-0.0008417037315666676,128.0,0.7324142605066299
11,14.711885929107666,0.0,0.0,0.0,-0.4237058237195015,-0.00045085069723427296,128.0,0.036203188356012106
12,31.565178871154785,0.0,0.0,0.0,-0.8686505109071732,-0.00017392216250300407,128.0,0.1569574847817421
13,48.603017807006836,0.0,0.0,0.0,-1.3392130732536316,-0.0002586392220109701,128.0,0.23827211558818817
14,58.50907325744629,0.0,0.0,0.0,-1.5971292853355408,-0.0004929550923407078,128.0,0.3172716423869133
15,54.85281848907471,0.0,0.0,0.0,-1.4850977957248688,-0.00048478320240974426,128.0,0.3219429776072502
16,58.531094551086426,0.0,0.0,0.0,-1.7017419040203094,1.0720454156398773e-05,128.0,0.10836038365960121
17,60.608811378479004,0.0,0.0,0.0,-1.7092662751674652,-0.00010805868078023195,128.0,0.2182120941579342
18,16.816174507141113,0.479,2.0,0.0,-0.47161609679460526,-9.846733883023262e-05,128.0,0.0659351795911789
19,0.921646922826767,-7.569300000000005,1.0,0.0,0.845228835940361,-1.6996636986732483e-05,128.0,1.7457904815673828
20,2.7054929733276367,-4.400000000000002,1.0,0.0,0.4446851387619972,-2.054031938314438e-05,128.0,1.0517409145832062
21,5.143321990966797,-11.645999999999997,1.0,0.0,0.6834100782871246,1.3949931599199772e-05,128.0,1.6753916144371033
22,10.74790334701538,0.0,0.0,0.0,-0.30317699164152145,-0.00012884917668998241,128.0,0.038777914829552174
23,10.501487731933594,-5.418000000000002,1.0,0.0,-0.09512633085250854,-8.79429280757904e-05,128.0,0.44001246243715286
24,18.959569454193115,0.0,0.0,0.0,-0.5352721363306046,-0.0003128526732325554,128.0,0.06765558291226625
25,22.422263622283936,0.0,0.0,0.0,-0.587078720331192,-0.0002473174827173352,128.0,0.17167296633124352
26,25.5486159324646,0.0,0.0,0.0,-0.7064347118139267,-0.0001547450665384531,128.0,0.12035698257386684
27,28.88329792022705,0.0,0.0,0.0,-0.7864871621131897,-0.00037633441388607025,128.0,0.16077619791030884
28,7.6860233545303345,0.66,1.0,0.0,-0.03440691530704498,0.00011409871513023973,128.0,0.3921193480491638
29,7.424484610557556,-8.854000000000003,1.0,0.0,0.24799573421478271,-0.00022952305153012276,128.0,0.9419195801019669
30,8.108794689178467,0.0,0.0,0.0,-0.21568462252616882,-0.0015245527029037476,128.0,0.058207553811371326
31,4.645416617393494,-0.626,1.0,0.0,0.00246531143784523,-2.062879502773285e-07,128.0,0.2836560383439064
32,8.584477186203003,-1.71,1.0,0.0,-0.23691103607416153,-0.00017638260032981634,128.0,0.041599313262850046
33,27.512012481689453,0.0,0.0,0.0,-0.7583899199962616,-0.000935965683311224,128.0,0.13581283017992973
34,37.55129337310791,0.0,0.0,0.0,-0.9695239216089249,-0.0005685889627784491,128.0,0.3151669204235077
35,46.887370109558105,0.0,0.0,0.0,-1.1633825898170471,-0.001706308452412486,128.0,0.48988960683345795
36,49.62706184387207,0.0,0.0,0.0,-1.1386126279830933,-0.0005309546831995249,128.0,0.7014603763818741
37,48.8201789855957,0.0,0.0,0.0,-1.2637499570846558,0.0005541890277527273,128.0,0.40060238540172577
38,48.66497611999512,0.0,0.0,0.0,-1.2734614610671997,-0.0024813665077090263,128.0,0.37793827801942825
39,9.74369740486145,0.07599999999999996,2.0,0.0,-0.2844621241092682,-0.006098627112805843,128.0,0.027894836384803057
40,3.3351701498031616,0.0,0.0,0.0,-0.04860398732125759,0.0008517967071384192,128.0,0.10119863599538803
41,5.5483492612838745,0.0,0.0,0.0,0.029167596250772476,-0.002519797533750534,128.0,0.39627573639154434
42,17.82251787185669,-1.142,1.0,0.0,-0.45100046694278717,-0.0002463473938405514,128.0,0.16784284263849258
43,27.097463607788086,-8.854000000000006,1.0,0.0,-0.5172112286090851,-0.004675944917835295,128.0,0.6007772535085678
44,30.895191192626953,0.0,0.0,0.0,-0.8782953023910522,0.0016531163128092885,128.0,0.09381456486880779
45,25.070247650146484,-5.850000000000002,1.0,0.0,-0.6643727123737335,-0.004759681178256869,128.0,0.18498876690864563
46,26.5373477935791,-2.5540000000000003,1.0,0.0,-0.771877184510231,-0.0024261767975986004,128.0,0.053338886238634586
47,10.108903884887695,0.0,0.0,0.0,-0.29171232134103775,-0.001579295378178358,128.0,0.026268161367624998
48,18.26742696762085,0.0,0.0,0.0,-0.5258758366107941,-0.0006284634582698345,128.0,0.04555081017315388
49,31.77150583267212,0.0,0.0,0.0,-0.8877326548099518,-0.0015382540877908468,128.0,0.13390148989856243
50,32.34970664978027,0.0,0.0,0.0,-0.879570946097374,0.0011708398815244436,128.0,0.17949878424406052
51,33.281532287597656,0.0,0.0,0.0,-0.9131589382886887,-0.001625199569389224,128.0,0.17382441461086273
52,34.566298484802246,-6.972000000000001,1.0,0.0,-0.8525256961584091,0.00035438407212495804,128.0,0.36821766197681427
53,33.07413673400879,0.0,0.0,0.0,-0.9700540751218796,-0.0022886134684085846,128.0,0.048917205072939396
54,25.477091312408447,1.742,1.0,0.0,-0.734203577041626,-0.008186484803445637,128.0,0.07659127004444599
55,15.826995134353638,0.0,0.0,0.0,-0.2410922907292843,-0.0014711471158079803,128.0,0.4703773930668831
56,22.48338031768799,-1.0,1.0,0.0,-0.6421791166067123,-0.0006688577705062926,128.0,0.06598227005451918
57,38.25695514678955,0.0,0.0,0.0,-1.1393985450267792,-0.00672385492362082,128.0,0.030067892279475927
58,49.78324890136719,0.0,0.0,0.0,-1.4111258685588837,-0.003192663425579667,128.0,0.17112835869193077
59,57.30919933319092,0.0,0.0,0.0,-1.523691713809967,0.0013051831629127264,128.0,0.38855815678834915
60,53.03158473968506,3.1500000000000004,1.0,0.0,-1.54916113615036,-0.0019552429439499974,128.0,0.08748323284089565
61,38.24137020111084,0.0,0.0,0.0,-0.9792592972517014,-0.00046069221571087837,128.0,0.3368849381804466
62,42.84461784362793,0.0,0.0,0.0,-1.062965989112854,-0.005138011882081628,128.0,0.45502103865146637
63,38.08300971984863,6.1819999999999995,1.0,0.0,-0.9998282492160797,-0.008201326942071319,128.0,0.30172666534781456
64,15.863679647445679,0.0,0.0,0.0,-0.3268352597951889,-0.001550599467009306,128.0,0.30125145241618156
65,21.701749801635742,0.0,0.0,0.0,-0.5411717146635056,-0.01125867385417223,128.0,0.24227886274456978
66,24.045238971710205,0.0,0.0,0.0,-0.6598927527666092,-0.003721849527209997,128.0,0.13037248514592648
67,26.479925632476807,0.0,0.0,0.0,-0.681798979640007,8.79053259268403e-05,128.0,0.22502174973487854
68,16.027174949645996,1.086,1.0,0.0,-0.4001666456460953,-0.006552506471052766,128.0,0.17440221086144447
69,6.161839842796326,0.0,0.0,0.0,0.04395350068807602,-0.007924770936369896,128.0,0.4734669253230095
70,1.9217150509357452,-4.825000000000001,1.0,0.0,0.17596030607819557,0.0012763594859279692,128.0,0.464670792222023
71,2.288447856903076,-4.616,1.0,0.0,0.00944565236568451,0.00016660615801811218,128.0,0.15586496144533157
72,7.088795900344849,0.0,0.0,0.0,-0.18227340653538704,-0.0017312681302428246,128.0,0.06424346473067999
73,18.814077377319336,0.0,0.0,0.0,-0.548384964466095,-0.0011572078801691532,128.0,0.034389151725918055
74,27.75614309310913,0.0,0.0,0.0,-0.8136093765497208,-0.005294033791869879,128.0,0.04873791057616472
75,30.69021463394165,0.0,0.0,0.0,-0.902301087975502,-0.0017876888159662485,128.0,0.040386049542576075
76,27.078534603118896,0.0,0.0,0.0,-0.8090383112430573,-0.01144722057506442,128.0,0.029529858380556107
77,27.33262300491333,0.0,0.0,0.0,-0.8127290457487106,-0.01071488345041871,128.0,0.035928986966609955
