update,entropy,episode_reward_mean,episodes_finished,imitation_loss,loss,policy_loss,samples,value_loss
1,2.403460204601288,-6.237200000000003,1.0,0.0,0.1665528006851673,-0.00011375430040061474,128.0,0.4775407090783119
2,18.213114738464355,0.0,0.0,0.0,-0.5352296233177185,-0.0004610761534422636,128.0,0.023249742574989796
3,21.399077892303467,0.0,0.0,0.0,-0.586335301399231,-0.0024506431072950363,128.0,0.1161753311753273
4,13.722861289978027,0.0,0.0,0.0,-0.21723758056759834,-0.00028797751292586327,128.0,0.38947245478630066
5,7.36542022228241,-4.894,1.0,0.0,-0.1521664448082447,-0.0008112364448606968,128.0,0.1392147894948721
6,9.3563232421875,0.0,0.0,0.0,-0.2813112810254097,-0.004182282369583845,128.0,0.007121373957488686
7,30.429489612579346,0.0,0.0,0.0,-0.9131347090005875,-0.007756995968520641,128.0,0.015013886848464608
8,37.21904754638672,0.0,0.0,0.0,-1.0892822444438934,-0.006164501886814833,128.0,0.06690740585327148
9,18.741239547729492,-2.224,1.0,0.0,-0.5070046931505203,-0.003350805724039674,128.0,0.11716656945645809
10,6.057902574539185,-12.926,1.0,0.0,0.5323623269796371,0.0013413107953965664,128.0,1.4255161881446838
11,36.30712413787842,0.0,0.0,0.0,-1.0344431102275848,-0.002825063420459628,128.0,0.11519129015505314
12,59.40037536621094,0.0,0.0,0.0,-1.5524943470954895,0.0014553082874044776,128.0,0.4561232328414917
13,74.1663990020752,0.0,0.0,0.0,-1.8160769045352936,-0.0030508076306432486,128.0,0.8239315003156662
14,34.919904708862305,4.2440000000000015,1.0,0.0,-0.9052151143550873,-0.0011278397869318724,128.0,0.28701969236135483
15,11.117971420288086,0.0,0.0,0.0,-0.13296786323189735,-0.0011573764495551586,128.0,0.40345727652311325
16,9.766643524169922,0.0,0.0,0.0,-0.04104078561067581,6.858911365270615e-05,128.0,0.5037798434495926
17,6.833527684211731,0.0,0.0,0.0,0.07499311119318008,0.00116174784488976,128.0,0.557674378156662
18,2.909789025783539,-2.2239999999999998,1.0,0.0,-0.04229401703923941,-0.0005939677357673645,128.0,0.09118723683059216
19,1.0151734948158264,-6.842500000000003,2.0,0.0,0.4148621931672096,-0.00040142564103007317,128.0,0.8914376199245453
20,2.3358359336853027,-13.633499999999993,1.0,0.0,0.5603160858154297,-0.0002225067000836134,128.0,1.261227309703827
21,3.435506820678711,0.0,0.0,0.0,0.04807956703007221,-0.00016141613014042377,128.0,0.3026123680174351
22,1.9483238756656647,-7.377999999999994,1.0,0.0,0.040061029605567455,8.505024015903473e-05,128.0,0.19685138761997223
23,4.138044357299805,-11.968999999999992,1.0,0.0,0.16495534032583237,3.876793198287487e-05,128.0,0.5781158059835434
24,11.133203983306885,0.0,0.0,0.0,-0.3180677518248558,-0.005229352507740259,128.0,0.042315454222261906
25,9.769669532775879,0.0,0.0,0.0,-0.24659042432904243,0.001748440321534872,128.0,0.08950242586433887
26,7.965333342552185,0.0,0.0,0.0,-0.22666529566049576,-0.00044387485831975937,128.0,0.025477160699665546
27,5.60146164894104,-5.834,1.0,0.0,-0.09311913512647152,-0.0004884903319180012,128.0,0.15082639455795288
28,1.6861359775066376,-8.800200000000004,1.0,0.0,0.12672637403011322,8.823978714644909e-05,128.0,0.3544444143772125
29,2.2224891781806946,-9.392,1.0,0.0,0.11251555569469929,-0.00015383819118142128,128.0,0.3586881309747696
30,36.792537689208984,12.6592,1.0,0.0,0.8539055287837982,0.0002751019783318043,128.0,3.9148130416870117
31,11.868734359741211,0.0,0.0,0.0,-0.2944715768098831,-0.00016873516142368317,128.0,0.12351835146546364
32,15.502724885940552,0.0,0.0,0.0,-0.4436240643262863,-0.0023026487324386835,128.0,0.047520654276013374
33,13.164583921432495,0.0,0.0,0.0,-0.384069986641407,-0.0012829722836613655,128.0,0.024300995748490095
34,11.808060646057129,-1.6980000000000004,1.0,0.0,-0.22523440420627594,-0.0006720940582454205,128.0,0.2593589946627617
35,3.6103932857513428,0.0,0.0,0.0,-0.08106360770761967,8.971104398369789e-05,128.0,0.054316950030624866
36,46.70222091674805,0.0,0.0,0.0,-0.9526922553777695,-0.0016640513204038143,128.0,0.900076761841774
37,105.47043991088867,0.0,0.0,0.0,-2.267720401287079,-0.007883459562435746,128.0,1.8085523843765259
38,27.701753616333008,5.250000000000001,1.0,0.0,-0.2841891348361969,-0.012541227042675018,128.0,1.1188093721866608
39,2.1916545033454895,-6.226000000000003,1.0,0.0,0.0609469898045063,0.000103724654763937,128.0,0.25318579748272896
40,0.9219701290130615,-4.841999999999999,1.0,0.0,0.22845393791794777,0.00015778816305100918,128.0,0.511910505592823
41,3.1714637875556946,-8.846000000000004,1.0,0.0,0.1139820646494627,-0.00045827822759747505,128.0,0.41916851699352264
42,36.078752517700195,0.0,0.0,0.0,-0.8837352842092514,0.00012660259380936623,128.0,0.39700138568878174
43,64.49056625366211,0.0,0.0,0.0,-1.6508862674236298,0.0004816956352442503,128.0,0.5666979774832726
44,71.36485481262207,0.0,0.0,0.0,-1.9748623073101044,0.002307891147211194,128.0,0.32755064964294434
45,28.400700092315674,2.4660000000000006,1.0,0.0,-0.8117540776729584,-0.012899063527584076,128.0,0.10633191093802452
46,29.731034755706787,0.0,0.0,0.0,-0.8766170740127563,-0.004172023385763168,128.0,0.03897197265177965
47,22.802043437957764,0.0,0.0,0.0,-0.4377553313970566,-1.3661570847034454e-05,128.0,0.4926392510533333
48,20.888304233551025,0.0,0.0,0.0,-0.5285159945487976,-0.007759386789985001,128.0,0.2117849886417389
49,7.7657153606414795,-3.472,1.0,0.0,-0.19744327664375305,0.0014554982772096992,128.0,0.06814535986632109
50,23.741909503936768,0.0,0.0,0.0,-0.6760545819997787,-0.0028532849973998964,128.0,0.07811189256608486
51,46.12992858886719,0.0,0.0,0.0,-1.2449066936969757,-0.0006091096438467503,128.0,0.2792004235088825
