update,entropy,episode_reward_mean,episodes_finished,imitation_loss,loss,policy_loss,samples,value_loss
1,2.31016206741333,0.0,0.0,0.0,-0.05967138521373272,-0.0003007901832461357,32.0,0.01986853266134858
2,5.087949872016907,0.0,0.0,0.0,-0.11106845922768116,-0.0004134690389037132,32.0,0.08396701328456402
3,0.8748631626367569,0.0,0.0,0.0,0.2850610539317131,2.228282392024994e-05,32.0,0.6225693225860596
4,1.1558492183685303,-2.9380000000000006,1.0,0.0,0.18814929202198982,-0.00013345014303922653,32.0,0.44591643661260605
5,6.095189452171326,0.0,0.0,0.0,-0.18188293650746346,-0.0003933378029614687,32.0,0.0027321617235429585
6,19.69327449798584,0.0,0.0,0.0,-0.5911035537719727,-0.0016751886578276753,32.0,0.002739713410846889
7,26.849568843841553,0.0,0.0,0.0,-0.8047119528055191,-0.0003985203802585602,32.0,0.002347158850170672
8,31.90128517150879,0.0,0.0,0.0,-0.956251248717308,-0.000163983553647995,32.0,0.0019025196670554578
9,36.8552942276001,0.0,0.0,0.0,-1.1029832065105438,-0.00010022544302046299,32.0,0.00555166567210108
10,37.333847999572754,0.0,0.0,0.0,-1.1176775395870209,-0.00023083179257810116,32.0,0.005137357744388282
11,36.74610424041748,0.0,0.0,0.0,-1.0994183123111725,-0.0002170111984014511,32.0,0.006363645545206964
12,43.731231689453125,0.0,0.0,0.0,-1.309915691614151,3.522355109453201e-05,32.0,0.003972213540691882
13,43.433302879333496,0.0,0.0,0.0,-1.2906438708305359,-0.0002298983745276928,32.0,0.025170279666781425
14,39.08107376098633,0.0,0.0,0.0,-1.1334971189498901,-0.00010995939373970032,32.0,0.07809006981551647
15,36.97637176513672,0.0,0.0,0.0,-1.100259155035019,-0.00018615834414958954,32.0,0.018436151323840022
16,37.83616638183594,0.0,0.0,0.0,-1.1229223310947418,-0.00039013195782899857,32.0,0.02510560629889369
17,32.7033805847168,0.0,0.0,0.0,-0.9773717373609543,-0.000641687074676156,32.0,0.008742699166759849
18,32.906737327575684,0.0,0.0,0.0,-0.9462169259786606,0.0004541222006082535,32.0,0.08106210269033909
19,29.184293746948242,0.0,0.0,0.0,-0.8591431379318237,-0.0002966136671602726,32.0,0.03336450457572937
20,4.071639180183411,-1.248,1.0,0.0,-0.11899627931416035,-0.0001001688651740551,32.0,0.006506122415885329
21,2.8469437956809998,0.0,0.0,0.0,-0.08348722569644451,-0.0002614986151456833,32.0,0.004365172644611448
22,4.287342190742493,0.0,0.0,0.0,-0.12833936512470245,-4.385679494589567e-05,32.0,0.0006495118577731773
23,6.7309770584106445,0.0,0.0,0.0,-0.20013873651623726,-0.00034416583366692066,32.0,0.004269473196472973
24,9.14708924293518,0.0,0.0,0.0,-0.2722984254360199,-0.0010800231248140335,32.0,0.006388530717231333
25,12.227192163467407,0.0,0.0,0.0,-0.33115068078041077,0.0013631352921947837,32.0,0.06860388070344925
26,10.764730453491211,0.0,0.0,0.0,-0.26837461441755295,-0.00021050311625003815,32.0,0.10955560021102428
27,10.773947477340698,0.0,0.0,0.0,-0.277370423078537,-0.00038730574306100607,32.0,0.09247059933841228
28,8.978093385696411,0.0,0.0,0.0,-0.2626093849539757,-0.0007216623052954674,32.0,0.014910143101587892
29,5.589496374130249,0.0,0.0,0.0,-0.12391337566077709,-0.00023513496853411198,32.0,0.08801329880952835
30,3.452384293079376,0.0,0.0,0.0,-0.059450261294841766,-4.8597343266010284e-05,32.0,0.08833972364664078
31,4.320684313774109,0.0,0.0,0.0,-0.10683860629796982,2.9754359275102615e-05,32.0,0.04550434090197086
32,1.8225141167640686,0.0,0.0,0.0,-0.023999943397939205,-0.00010743536404334009,32.0,0.06156582944095135
33,1.949147343635559,0.0,0.0,0.0,-0.006020926870405674,-1.7911195755004883e-05,32.0,0.10494280606508255
34,2.1427178382873535,0.0,0.0,0.0,-0.057316835038363934,-8.712848648428917e-05,32.0,0.014103654655627906
35,1.2583328187465668,-1.6920000000000002,1.0,0.0,0.08283639140427113,-3.9834994822740555e-06,32.0,0.24118071421980858
36,2.9280601739883423,0.0,0.0,0.0,-0.0719773881137371,-4.843203350901604e-05,32.0,0.03182569844648242
37,5.774679064750671,0.0,0.0,0.0,0.1873319260776043,-7.295282557606697e-06,32.0,0.7211591750383377
38,2.2812671661376953,0.0,0.0,0.0,0.33810999244451523,1.1084601283073425e-05,32.0,0.8130738288164139
39,2.5129340291023254,-2.2319999999999998,1.0,0.0,0.07090375013649464,-5.597248673439026e-07,32.0,0.2925846576690674
40,14.296373128890991,0.0,0.0,0.0,-0.38510190695524216,-1.1074356734752655e-05,32.0,0.08760068751871586
41,30.369844913482666,0.0,0.0,0.0,-0.870564877986908,-4.62937168776989e-05,32.0,0.08115352503955364
42,31.981502532958984,0.0,0.0,0.0,-0.9486798644065857,-2.1884450688958168e-05,32.0,0.021574129816144705
43,41.349313735961914,0.0,0.0,0.0,-1.1500980257987976,-0.0001595793291926384,32.0,0.18108195066452026
44,52.23862934112549,0.0,0.0,0.0,-1.436312586069107,-0.0005145873874425888,32.0,0.2627216465771198
45,64.30493545532227,0.0,0.0,0.0,-1.7529537677764893,0.0002058427780866623,32.0,0.35197679698467255
46,69.93141746520996,0.0,0.0,0.0,-1.796440064907074,6.931135430932045e-05,32.0,0.6028662472963333
47,89.81714630126953,0.0,0.0,0.0,-2.3287602066993713,-0.0002522722352296114,32.0,0.7320127487182617
48,78.49568176269531,0.0,0.0,0.0,-2.1615116000175476,7.129157893359661e-05,32.0,0.3865748941898346
49,78.30974578857422,0.0,0.0,0.0,-2.023768723011017,-0.0004676622338593006,32.0,0.651982381939888
50,87.21963500976562,0.0,0.0,0.0,-2.3971184492111206,-0.0003992663696408272,32.0,0.4397398382425308
51,79.97378540039062,0.0,0.0,0.0,-2.3148744106292725,-8.614780381321907e-05,32.0,0.1688506305217743
52,77.83357048034668,0.0,0.0,0.0,-1.9933143854141235,-0.0008922824636101723,32.0,0.6851698756217957
